	Gene Symbol	CD44+ N48	CD44+ N58	CD44+ N43	CD44+ N37	CD44+ N39	CD44+ N40	PseudoFC	P value	Gene description
1354	COL5A1	11.8828355	9.1993978	9.0897034	7.368583	7.2815943	8.0547777	-3.557379	2.61E-02	"collagen, type V, alpha 1"
1355	ITGA7	8.2512072	7.7682208	6.5151111	5.9374519	5.2351226	6.0977045	-3.557266	3.92E-02	"integrin, alpha 7"
1356	STAT1	7.7979959	7.6407811	7.8288837	6.9999518	5.9681098	5.7688932	-3.55509	4.07E-02	"signal transducer and activator of transcription 1, 91kDa"
1357	DOLPP1	5.1732567	5.4881055	5.5711367	4.3901127	3.6585753	2.6483116	-3.554213	2.96E-02	dolichyl pyrophosphate phosphatase 1
1358	ZCCHC7	5.1604709	5.1055288	4.9155758	3.2775699	3.4673905	2.2332741	-3.550344	1.56E-02	"zinc finger, CCHC domain containing 7"
1359	COL7A1	4.9475095	5.4760068	6.1151107	3.6483116	4.007184	3.6483116	-3.549695	2.47E-02	"collagen, type VII, alpha 1"
1360	SCNN1B	3.4217357	3.4747757	4.4291458	1.6483116	1.6483116	1.6483116	-3.546668	1.21E-02	"sodium channel, nonvoltage-gated 1, beta"
1361	CNOT10	3.618666	4.7191661	4.7777041	2.9513801	2.2332741	2.2332741	-3.546323	2.36E-02	"CCR4-NOT transcription complex, subunit 10"
1362	PRKAA1	4.2135782	5.2888603	5.6332634	3.8077895	3.4556665	3.4556665	-3.544234	4.97E-02	"protein kinase, AMP-activated, alpha 1 catalytic subunit"
1363	C17orf101	4.524815	5.3601813	4.6410815	3.5353742	2.2332741	3.5081965	-3.542596	3.36E-02	chromosome 17 open reading frame 101
1364	YPEL3	6.5447421	7.9983245	8.4863494	6.3563503	5.1987082	6.1735274	-3.542572	4.69E-02	yippee-like 3 (Drosophila)
1365	CHCHD3	6.7703592	7.2131693	6.4752504	5.6281852	4.9458641	4.3508839	-3.54183	2.45E-02	coiled-coil-helix-coiled-coil-helix domain containing 3
1366	PRINS	5.6436889	5.2520357	6.0696142	3.4286481	4.2939297	3.5081965	-3.539112	1.88E-02	psoriasis associated RNA induced by stress (non-protein coding)
1367	PM20D2	5.0474604	6.1252129	6.371423	4.3622428	4.007184	4.3033944	-3.535265	3.54E-02	peptidase M20 domain containing 2
1368	EHD4	4.618666	6.1906202	5.4578323	3.6365533	3.6943461	3.2332741	-3.533944	2.49E-02	EH-domain containing 4
1369	PGAP2	4.7089956	4.7909027	5.9372818	2.9702397	2.9702397	2.9702397	-3.532435	1.35E-02	post-GPI attachment to proteins 2
1370	FAM3B	4.6466554	4.9012676	6.1977957	3.0806369	4.6015961	0.6483116	-3.532356	4.22E-02	"family with sequence similarity 3, member B"
1371	CASC4	10.1303077	9.4939302	9.064923	8.2132825	7.6422649	7.6744042	-3.529652	2.57E-02	cancer susceptibility candidate 4
1372	CCDC152	10.0402901	7.7180955	8.004609	6.1855003	6.1005438	7.6322569	-3.528631	4.96E-02	coiled-coil domain containing 152
1373	SFRS3	9.6976353	10.9574722	10.5199856	9.1399358	8.6407115	8.651607	-3.524788	3.67E-02	No description
1374	C6orf192	5.5031331	5.8880994	5.9518056	3.2775699	5.0301304	4.0705992	-3.524699	4.20E-02	chromosome 6 open reading frame 192
1375	SF1	11.2755812	12.2107508	11.8825225	9.7079331	10.2117688	10.0659161	-3.522516	2.02E-02	splicing factor 1
1376	EN1	5.3409257	6.0020764	5.3143753	3.5567349	3.4989875	3.5567349	-3.519542	1.09E-02	engrailed homeobox 1
1377	NBL1	7.0362932	8.7039949	7.3685873	6.8889923	5.3039452	5.4446382	-3.518603	4.54E-02	"neuroblastoma, suppression of tumorigenicity 1"
1378	C5orf32	8.7451107	9.4380859	9.4497355	7.6358302	7.4282151	7.2942247	-3.515927	1.85E-02	chromosome 5 open reading frame 32
1379	ETNK2	5.5521481	4.7130257	4.6464128	3.7182933	3.738957	2.6483116	-3.514187	4.05E-02	ethanolamine kinase 2
1380	LPPR2	8.8236288	8.6420803	9.0138586	7.1574164	6.9736355	7.0121278	-3.510073	1.21E-02	No description
1381	CD200	5.0066982	6.2418173	5.0436036	3.2332741	3.2332741	3.2332741	-3.507224	1.34E-02	CD200 molecule
1382	ZAK	9.9573398	9.0221816	8.1133849	7.8468913	7.2124387	7.0180069	-3.505798	4.59E-02	No description
1383	C4orf3	10.364864	10.0493819	9.958591	8.6638598	8.2425375	7.3832886	-3.498762	1.68E-02	chromosome 4 open reading frame 3
1384	BLMH	6.8179129	7.375483	6.0941211	5.3279214	4.2890214	5.083177	-3.494533	2.68E-02	bleomycin hydrolase
1385	TSPAN7	7.2334722	5.6555674	5.0209559	3.493717	3.8520425	4.5786096	-3.490721	3.55E-02	tetraspanin 7
1386	JAK1	7.0201835	8.4858513	7.5618332	6.1831843	5.2170827	6.6508205	-3.489695	4.73E-02	Janus kinase 1
1387	EIF3E	5.9153339	6.6841763	6.8319838	4.5807274	5.0291154	4.819514	-3.489133	2.53E-02	"eukaryotic translation initiation factor 3, subunit E"
1388	SSPN	8.3191476	5.6043777	5.4505425	3.6483116	4.007184	4.3033944	-3.487591	2.69E-02	sarcospan (Kras oncogene-associated gene)
1389	CASD1	7.0530361	5.9750648	5.5782551	5.2002847	4.1354612	4.1728733	-3.487496	4.17E-02	CAS1 domain containing 1
1390	PSPC1	4.7078897	5.917105	5.4103324	3.4556665	4.115215	3.4556665	-3.486767	3.18E-02	paraspeckle component 1
1391	MTND6	13.0094618	12.3375792	12.2013656	10.8282263	11.0283641	10.3996536	-3.486337	2.14E-02	No description
1392	BTG1	10.9119648	11.4562903	11.6065394	9.3623682	9.1127586	10.4737981	-3.480287	3.58E-02	"B-cell translocation gene 1, anti-proliferative"
1393	NRAS	8.2025599	7.4863607	7.1357478	6.4043767	6.2124664	4.2930876	-3.47782	3.75E-02	neuroblastoma RAS viral (v-ras) oncogene homolog
1394	UBQLN2	8.2254471	8.8641727	8.4313782	7.0196637	6.7926893	6.4274551	-3.477359	1.85E-02	ubiquilin 2
1395	CRLF3	5.524815	7.5349763	6.882074	5.0859143	4.339459	5.2901906	-3.472945	4.66E-02	cytokine receptor-like factor 3
1396	WDR60	3.618666	4.4849559	5.0736142	3.2775699	2.2332741	2.2332741	-3.472668	3.32E-02	WD repeat domain 60
1397	ZFP36L2	11.8294879	12.1431123	11.7197073	9.913424	10.0335085	10.9438914	-3.472511	3.11E-02	"zinc finger protein 36, C3H type-like 2"
1398	TIMM10	7.0805227	7.2980312	7.8591037	5.5022972	6.2324592	4.8301873	-3.471921	2.48E-02	translocase of inner mitochondrial membrane 10 homolog (yeast)
1399	ABT1	6.3479991	7.2364075	7.5056223	5.8366333	5.4410103	4.0072105	-3.47111	3.37E-02	activator of basal transcription 1
1400	STAC	5.0421439	3.440809	4.2807431	1.6483116	3.7042886	1.6483116	-3.46414	4.71E-02	SH3 and cysteine rich domain
1401	EDEM2	4.9689149	4.5078116	5.2345997	3.4422206	2.9702397	2.9702397	-3.463856	1.84E-02	"ER degradation enhancer, mannosidase alpha-like 2"
1402	TPPP3	8.5530909	7.9816761	7.294652	5.1091892	6.1902537	7.2218845	-3.46156	4.90E-02	tubulin polymerization-promoting protein family member 3
1403	C1orf103	3.4217357	5.5954945	3.4372689	1.6483116	1.6483116	1.6483116	-3.45565	1.74E-02	chromosome 1 open reading frame 103
1404	PCMTD2	6.6542539	6.1532534	6.1604509	5.0972411	4.3722395	4.0127195	-3.453864	2.16E-02	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
1405	DYRK4	3.4217357	5.5022972	5.0778428	3.7142554	1.6483116	1.6483116	-3.453458	3.13E-02	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4
1406	EEPD1	6.648577	4.7707256	5.6472937	3.4422206	4.0007004	3.8592574	-3.453445	2.89E-02	endonuclease/exonuclease/phosphatase family domain containing 1
1407	NAP1L1	9.0775014	10.401558	10.0085837	8.1565873	7.8198088	8.6135972	-3.453264	3.74E-02	nucleosome assembly protein 1-like 1
1408	FZD1	7.0530361	7.1104562	6.6226998	4.8351425	5.212682	6.0679602	-3.452299	3.77E-02	frizzled homolog 1 (Drosophila)
1409	SCMH1	4.7929586	5.7427051	5.9108668	4.1236742	3.2332741	3.2332741	-3.451426	2.22E-02	sex comb on midleg homolog 1 (Drosophila)
1410	CCDC47	8.5690993	9.6252234	8.6868078	6.89057	7.2703428	6.9003491	-3.449671	1.76E-02	coiled-coil domain containing 47
1411	FLNC	6.7686334	7.3285191	8.1198822	4.9836718	5.3584801	6.4281118	-3.446093	3.56E-02	"filamin C, gamma"
1412	LEF1	6.0513885	5.0177156	4.1728733	3.2332741	3.2332741	3.2332741	-3.444851	3.10E-02	lymphoid enhancer-binding factor 1
1413	EIF3D	9.4525801	9.8035672	10.2291204	8.2025519	8.1732221	7.6689523	-3.442908	1.81E-02	"eukaryotic translation initiation factor 3, subunit D"
1414	RB1	4.7078897	5.2372673	5.7710453	3.4556665	3.4556665	3.4556665	-3.438074	2.04E-02	retinoblastoma 1
1415	C14orf132	5.7267095	5.3220738	5.5990099	3.8182366	3.8182366	3.8182366	-3.436103	1.32E-02	chromosome 14 open reading frame 132
1416	TUBB	13.0259056	11.4857769	11.8320582	10.9818007	10.0518732	9.901183	-3.434702	3.58E-02	"tubulin, beta"
1417	SNX17	4.6717787	6.4887465	6.3600258	4.7096601	3.6483116	3.6483116	-3.432088	4.17E-02	sorting nexin 17
1418	TXNDC9	3.4217357	5.2083684	5.7927611	4.0174236	1.6483116	1.6483116	-3.423181	3.65E-02	thioredoxin domain containing 9
1419	WASL	6.2092287	8.0146635	7.4797581	6.2393337	4.9642065	5.3615921	-3.423163	4.87E-02	Wiskott-Aldrich syndrome-like
1420	NEO1	6.2207463	6.6940467	5.2011603	4.0906083	4.4470399	4.6042891	-3.419313	3.65E-02	neogenin 1
1421	ZWINT	3.4217357	3.2943761	3.544175	1.6483116	1.6483116	1.6483116	-3.418644	1.04E-02	ZW10 interactor
1422	TMEM144	3.4217357	3.2086063	4.3949114	1.6483116	1.6483116	1.6483116	-3.418644	1.56E-02	transmembrane protein 144
1423	PLN	3.4217357	4.3678126	3.0769443	1.6483116	1.6483116	1.6483116	-3.418644	1.79E-02	phospholamban
1424	TIGD3	3.4217357	3.832263	2.943103	1.6483116	1.6483116	1.6483116	-3.418644	1.89E-02	tigger transposable element derived 3
1425	BOLA1	3.4217357	3.5567349	2.7761817	1.6483116	1.6483116	1.6483116	-3.418644	2.41E-02	bolA homolog 1 (E. coli)
1426	SLCO4C1	3.4217357	2.7761817	3.5567349	1.6483116	1.6483116	1.6483116	-3.418644	2.41E-02	"solute carrier organic anion transporter family, member 4C1"
1427	TMEM35	3.4217357	3.5662771	2.7435477	1.6483116	1.6483116	1.6483116	-3.418644	2.50E-02	transmembrane protein 35
1428	ZNF137	3.4217357	3.6448414	2.7097942	1.6483116	1.6483116	1.6483116	-3.418644	2.59E-02	No description
1429	UQCRB	3.4217357	4.261885	4.6864625	3.0232337	1.6483116	1.6483116	-3.418644	2.61E-02	ubiquinol-cytochrome c reductase binding protein
1430	UFSP2	4.4217357	4.4048305	5.5287972	3.7182933	2.6483116	2.6483116	-3.418644	3.26E-02	UFM1-specific peptidase 2
1431	DTD1	3.4217357	4.3949114	5.1197415	3.5567349	1.6483116	1.6483116	-3.418644	3.83E-02	D-tyrosyl-tRNA deacylase 1 homolog (S. cerevisiae)
1432	ACAT2	3.4217357	4.0076061	3.6271593	3.0232337	1.6483116	1.6483116	-3.418644	4.48E-02	acetyl-CoA acetyltransferase 2
1433	IFNGR1	5.4821759	6.9395999	6.7002796	5.1669503	4.4673905	4.0539842	-3.416809	3.38E-02	interferon gamma receptor 1
1434	ALOX15	3.4217357	3.4202057	2.304158	1.6483116	1.6483116	1.6483116	-3.41502	4.93E-02	arachidonate 15-lipoxygenase
1435	SOCS1	5.9815351	5.420403	4.8259122	4.182461	2.6483116	4.2098574	-3.414508	4.39E-02	suppressor of cytokine signaling 1
1436	FAM110B	5.7749772	6.3293427	5.9127396	4.7617803	4.1413678	3.8182366	-3.413784	2.21E-02	"family with sequence similarity 110, member B"
1437	ANP32B	8.0934044	8.9101817	8.9467707	7.1755305	6.7884562	6.7518823	-3.413473	2.22E-02	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B"
1438	FAM160A2	4.7929586	6.124935	5.8670653	4.3568984	3.9784565	4.0072105	-3.405901	4.72E-02	"family with sequence similarity 160, member A2"
1439	NPDC1	8.8771913	7.4807872	8.2584579	6.4718314	6.4965628	6.4905811	-3.405524	2.85E-02	"neural proliferation, differentiation and control, 1"
1440	CHD1L	3.9465722	5.6258368	4.7378447	2.9702397	2.9702397	2.9702397	-3.404882	2.97E-02	chromodomain helicase DNA binding protein 1-like
1441	DDB2	5.5031331	5.1595231	4.1417523	2.9513801	3.0432059	3.7371269	-3.401111	3.55E-02	"damage-specific DNA binding protein 2, 48kDa"
1442	ETFA	5.5031331	6.7095609	7.2030182	5.1667895	5.0170711	3.7371269	-3.401111	4.18E-02	"electron-transfer-flavoprotein, alpha polypeptide"
1443	FAM20A	6.4601651	6.9245612	6.2265941	5.0149914	4.4615404	4.6978029	-3.398867	1.70E-02	"family with sequence similarity 20, member A"
1444	TMED10	6.0382704	5.5564918	5.2192288	4.3852076	3.4556665	3.4556665	-3.395355	2.30E-02	transmembrane emp24-like trafficking protein 10 (yeast)
1445	LAMP1	9.8095497	10.375766	9.562858	9.0202873	7.8239822	7.8006949	-3.392063	3.41E-02	lysosomal-associated membrane protein 1
1446	OR51E2	7.3530614	8.0087994	7.5441237	6.9937486	5.5912356	5.5912356	-3.39127	4.64E-02	"olfactory receptor, family 51, subfamily E, member 2"
1447	PNP	10.0198897	9.3902516	9.458484	8.0597406	8.2583008	7.1963401	-3.390714	2.44E-02	purine nucleoside phosphorylase
1448	CSTB	8.3046311	9.4212746	9.7485195	7.7314199	7.6612884	6.9832644	-3.386949	3.62E-02	cystatin B (stefin B)
1449	TFAP4	5.5031331	5.4961737	4.8167645	3.7371269	4.1507009	2.2332741	-3.384744	3.37E-02	transcription factor AP-4 (activating enhancer binding protein 4)
1450	ZNF71	4.9355363	4.1281272	3.9869548	3.2775699	2.2332741	2.2332741	-3.372178	2.94E-02	zinc finger protein 71
1451	C1orf123	5.8383848	5.6317239	5.5421052	3.8806081	2.9702397	4.4528683	-3.366188	2.32E-02	chromosome 1 open reading frame 123
1452	UCP2	5.3218258	5.7834458	4.149116	4.0327808	3.0432059	3.0539842	-3.365136	4.31E-02	"uncoupling protein 2 (mitochondrial, proton carrier)"
1453	BRD7	3.9465722	6.3538376	5.1921918	3.4422206	3.5081591	2.9702397	-3.363519	4.28E-02	bromodomain containing 7
1454	SLC39A9	7.3450911	7.5585851	7.6145026	6.4392154	5.3393866	5.809665	-3.361069	2.74E-02	"solute carrier family 39 (zinc transporter), member 9"
1455	EDC3	5.2044129	6.0895903	6.3443266	3.4556665	4.6940407	3.8653601	-3.360664	2.71E-02	enhancer of mRNA decapping 3 homolog (S. cerevisiae)
1456	TMEM30A	8.1414112	9.6320943	9.6596586	7.9131398	7.2660813	6.9661182	-3.355479	3.79E-02	transmembrane protein 30A
1457	SGCB	7.2807041	6.9677896	5.9712858	5.5171831	3.9702397	5.5364527	-3.35021	4.69E-02	"sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)"
1458	GLTPD1	5.1604709	5.7021215	5.7833345	4.1507009	3.9581479	2.2332741	-3.349565	2.55E-02	glycolipid transfer protein domain containing 1
1459	TMCO1	5.8773772	7.6185739	6.7465498	5.1926925	5.0051742	4.1728733	-3.343538	2.88E-02	transmembrane and coiled-coil domains 1
1460	PCOLCE2	4.2644796	7.5656644	5.0439434	2.6483116	4.2727004	3.3033944	-3.341623	4.75E-02	procollagen C-endopeptidase enhancer 2
1461	WDR83	4.2644796	4.3882799	5.5417455	2.6483116	2.6483116	2.6483116	-3.340278	1.59E-02	WD repeat domain 83
1462	CCNT1	4.7089956	5.6450164	4.4728614	2.9702397	3.5081591	2.9702397	-3.337472	2.50E-02	cyclin T1
1463	ZNF117	4.7089956	5.0192736	4.9014293	3.9877542	2.9702397	2.9702397	-3.337472	3.34E-02	zinc finger protein 117
1464	C20orf30	9.3204953	8.708979	8.7008714	7.9899155	6.9708286	6.5220259	-3.336072	3.19E-02	chromosome 20 open reading frame 30
1465	PRNP	9.2945538	10.501308	9.6013681	7.5573386	8.2344372	8.5352941	-3.33391	3.44E-02	prion protein
1466	ZNF92	3.618666	3.9684108	4.8869436	2.2332741	2.2332741	2.2332741	-3.32911	1.91E-02	zinc finger protein 92
1467	NDUFB11	7.3902763	7.3904292	7.2443653	6.0321407	5.513209	5.5094914	-3.328504	1.82E-02	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa"
1468	RPL29	6.0605847	5.6734042	6.4914277	2.6246983	4.7567522	4.6918492	-3.328046	3.29E-02	ribosomal protein L29
1469	ZC3H4	6.7303526	7.161154	7.5820404	5.1525538	5.4290904	5.5641649	-3.322027	1.89E-02	zinc finger CCCH-type containing 4
1470	EPB41L2	6.4967703	7.8433958	7.2452567	5.646751	4.6407661	6.1114695	-3.32171	4.13E-02	erythrocyte membrane protein band 4.1-like 2
1471	SMG7	6.1467736	6.2586199	6.1091631	5.1281346	4.3772536	4.3815385	-3.321672	2.75E-02	"Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)"
1472	DCAF11	6.4715117	6.1588667	6.2180388	5.5255227	4.4879188	4.2641485	-3.317554	4.09E-02	DDB1 and CUL4 associated factor 11
1473	ZBTB2	6.8184578	7.1882158	6.4006725	5.0883746	4.5035806	5.4581688	-3.317469	2.34E-02	zinc finger and BTB domain containing 2
1474	RPS15A	9.7763149	10.4788772	10.6015181	7.9313498	8.7491514	9.1323244	-3.316648	3.28E-02	ribosomal protein S15a
1475	TPCN1	6.0990252	6.7093543	7.1749771	4.7406209	4.7753479	5.4455195	-3.316031	2.97E-02	two pore segment channel 1
1476	BACH1	6.5034618	7.8530246	7.8455732	5.4770733	5.5056976	6.1243674	-3.314192	3.62E-02	"BTB and CNC homology 1, basic leucine zipper transcription factor 1"
1477	RCOR3	6.1365241	5.9497405	5.5356256	3.8077895	4.115215	4.4094266	-3.312306	1.81E-02	REST corepressor 3
1478	ZNF805	5.4607931	6.9795033	6.4854987	4.8331535	4.7576208	4.7609138	-3.30485	4.54E-02	zinc finger protein 805
1479	NCAM1	6.4710563	4.4483897	4.9570123	3.6365533	3.2332741	3.2332741	-3.302911	3.20E-02	neural cell adhesion molecule 1
1480	PHF13	7.1720167	6.9459057	6.5363121	4.8137208	5.0090862	6.1219364	-3.300287	4.16E-02	PHD finger protein 13
1481	BMP4	7.8374136	7.2594737	6.1051205	4.3851828	4.3851828	6.1398844	-3.294222	3.28E-02	bone morphogenetic protein 4
1482	SIKE1	4.5802203	5.6455782	5.715818	3.99698	3.8592281	3.4556665	-3.291712	3.94E-02	suppressor of IKBKE 1
1483	CHRNB1	5.3772798	5.3697039	5.5552246	3.8376841	2.6483116	3.694379	-3.288753	1.59E-02	"cholinergic receptor, nicotinic, beta 1 (muscle)"
1484	EI24	8.1316251	9.1098648	8.471103	7.474349	6.7539654	6.0438365	-3.287834	3.01E-02	etoposide induced 2.4 mRNA
1485	LEPR	8.8614744	9.4851266	9.0643362	7.347743	7.1754107	7.6994392	-3.286594	1.88E-02	leptin receptor
1486	C2orf29	4.5235584	5.8665398	5.9586768	4.242098	3.5081591	3.8592574	-3.286561	4.65E-02	chromosome 2 open reading frame 29
1487	EFR3A	5.6198424	6.2774138	6.300482	4.5622656	4.599971	3.6483116	-3.283304	2.42E-02	EFR3 homolog A (S. cerevisiae)
1488	PSMB1	7.2115009	10.5904617	7.49649	6.3100504	5.7816717	5.5979883	-3.282553	3.14E-02	"proteasome (prosome, macropain) subunit, beta type, 1"
1489	MACROD1	4.1417523	5.1432861	4.1417523	3.4286481	3.0432059	2.2332741	-3.282143	4.49E-02	MACRO domain containing 1
1490	NUDT16L1	4.0076061	4.3757263	4.3386042	2.6246983	1.6483116	2.7522541	-3.280478	1.94E-02	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1
1491	B3GNT2	6.5363488	7.5705721	6.2029503	5.5703533	4.489526	5.2258585	-3.279383	3.99E-02	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"
1492	SLC36A4	4.8723026	5.2966329	5.5723506	3.4556665	3.8592281	3.4556665	-3.278697	2.19E-02	"solute carrier family 36 (proton/amino acid symporter), member 4"
1493	SET	10.0938289	10.7019798	10.6301687	8.7210587	8.9702057	8.917348	-3.278011	2.19E-02	SET nuclear oncogene
1494	C16orf72	9.359875	9.3265504	9.0672639	6.7775882	7.6147243	8.4382384	-3.275752	3.96E-02	chromosome 16 open reading frame 72
1495	TSC22D1	9.7613618	10.7099318	10.4377921	8.1544179	8.2503837	8.9987878	-3.274204	2.30E-02	"TSC22 domain family, member 1"
1496	RALA	7.6702159	8.4215758	8.508635	6.620387	6.7979686	6.5615896	-3.27312	2.93E-02	v-ral simian leukemia viral oncogene homolog A (ras related)
1497	C19orf43	10.432115	10.3668592	10.6060204	8.3485675	8.726121	8.9570746	-3.262536	1.48E-02	chromosome 19 open reading frame 43
1498	SLC5A3	6.2470821	7.2364905	7.0591762	4.6424444	4.8228073	5.5322844	-3.258496	2.36E-02	"solute carrier family 5 (sodium/myo-inositol cotransporter), member 3"
1499	BBS10	5.0075973	5.3091916	5.6010324	3.8974493	3.6585753	3.3033944	-3.257089	2.06E-02	Bardet-Biedl syndrome 10
1500	CIR1	5.349975	5.5672381	5.9537398	3.99698	3.8592281	3.8653601	-3.253242	1.63E-02	"corepressor interacting with RBPJ, 1"
1501	SMAD4	6.6201605	7.2525335	7.2692905	6.0272468	5.3250241	4.9187527	-3.252182	3.26E-02	SMAD family member 4
1502	TAF7	5.8473917	6.5514267	6.0806666	4.8504222	4.452949	2.2332741	-3.251273	2.73E-02	"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa"
1503	EIF4H	11.0209062	12.1096588	11.6261678	9.9266474	9.9927821	9.7035892	-3.24793	2.44E-02	eukaryotic translation initiation factor 4H
1504	NAPA	9.8920212	9.0002783	9.2957668	7.98892	7.5971627	7.4451548	-3.245867	2.32E-02	"N-ethylmaleimide-sensitive factor attachment protein, alpha"
1505	PARVA	7.6017932	6.9604732	7.4778046	5.7798918	5.480641	5.7890982	-3.244313	2.02E-02	"parvin, alpha"
1506	RAB2A	6.6668776	6.6601703	6.0070936	5.2896914	4.9634186	3.8974493	-3.241703	3.27E-02	"RAB2A, member RAS oncogene family"
1507	PDGFB	5.7019502	4.6656759	4.6096947	3.4422206	2.9702397	2.9702397	-3.238748	2.18E-02	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)
1508	SH3GL1	8.5011585	8.8967804	9.1725141	7.5994955	7.2016322	6.2563719	-3.238101	2.55E-02	SH3-domain GRB2-like 1
1509	ABCB7	3.7919152	4.3564134	4.9886157	2.6483116	3.2943327	2.6483116	-3.23616	4.23E-02	"ATP-binding cassette, sub-family B (MDR/TAP), member 7"
1510	C17orf81	5.3459603	6.2042359	6.1462701	4.3550857	4.5138235	4.1728733	-3.227489	2.99E-02	chromosome 17 open reading frame 81
1511	TOB1	8.7232633	10.1215223	8.9866455	7.2963109	7.248783	7.7515939	-3.227315	2.59E-02	"transducer of ERBB2, 1"
1512	TPM3	9.8784962	10.0505204	9.6842313	8.270269	8.0306996	8.1886915	-3.22613	1.42E-02	tropomyosin 3
1513	ITGB1	12.1228694	12.7484297	11.3969281	10.4333838	10.6206301	9.7198594	-3.225417	2.77E-02	"integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)"
1514	ZZZ3	5.1732567	5.7850632	6.1706586	4.3883066	4.0967549	3.8974493	-3.222786	3.03E-02	"zinc finger, ZZ-type containing 3"
1515	LOXL1	9.6657519	8.0668541	7.3394026	6.3785793	6.0107507	6.4024747	-3.222711	2.88E-02	lysyl oxidase-like 1
1516	FNTA	8.1347072	8.2068445	8.8156543	7.0161475	7.0104609	6.4466211	-3.222289	2.89E-02	"farnesyltransferase, CAAX box, alpha"
1517	POMP	9.346186	9.9852607	10.3156297	8.7648238	8.2974932	7.1872458	-3.221578	3.40E-02	proteasome maturation protein
1518	NUP93	6.4701888	6.8058393	6.3203932	5.8541997	4.7835503	3.8974493	-3.219058	4.45E-02	nucleoporin 93kDa
1519	LPXN	6.1901049	6.5542173	6.2674697	4.1236742	4.5809869	5.0051742	-3.21871	1.94E-02	leupaxin
1520	MYH10	6.0461151	5.0843783	5.7011497	3.8806081	4.3613732	3.5159759	-3.214829	2.79E-02	"myosin, heavy chain 10, non-muscle"
1521	IMMP1L	4.4230841	4.563901	4.6840365	3.0232337	2.738957	2.7522541	-3.213459	1.36E-02	IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)
1522	CDK9	8.9901856	9.2571972	9.2282872	7.4982876	7.5451363	7.566059	-3.211285	1.48E-02	cyclin-dependent kinase 9
1523	PXMP2	3.1936097	1.9621413	2.329319	0.6483116	0.6483116	0.6483116	-3.206518	2.12E-02	"peroxisomal membrane protein 2, 22kDa"
1524	SSR4	8.7138604	9.6545845	8.8957383	8.0842166	7.2152845	6.8379648	-3.205288	3.35E-02	"signal sequence receptor, delta (translocon-associated protein delta)"
1525	SMARCD2	6.8870255	6.6461117	7.2730077	5.5926965	4.3613732	5.4237948	-3.204971	2.57E-02	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
1526	COQ5	3.8596957	3.8813715	3.8879478	2.201703	3.2836904	0.6483116	-3.203543	4.87E-02	"coenzyme Q5 homolog, methyltransferase (S. cerevisiae)"
1527	FAM165B	6.6665123	7.9597679	7.2293748	5.5513402	5.2654504	5.9074545	-3.199917	2.98E-02	"family with sequence similarity 165, member B"
1528	CTSO	9.1165864	6.762407	6.7480954	5.071717	5.7332684	5.5582945	-3.196246	3.57E-02	cathepsin O
1529	C18orf10	5.4821759	5.8158699	6.201872	4.52557	4.0432059	4.0072105	-3.196077	2.40E-02	chromosome 18 open reading frame 10
1530	EMP1	11.4446552	12.5462191	12.3626149	9.7690825	10.6661598	10.881103	-3.194461	3.63E-02	epithelial membrane protein 1
1531	TNFRSF10B	7.8638954	9.846446	8.1097991	6.4343165	6.392198	6.807187	-3.194262	2.68E-02	"tumor necrosis factor receptor superfamily, member 10b"
1532	ACAA2	6.9832644	6.656986	5.7776037	4.8301873	5.405438	4.104181	-3.189704	3.86E-02	acetyl-CoA acyltransferase 2
1533	ZHX2	6.6258837	7.1157625	6.6824921	5.4431006	5.2877647	4.6934026	-3.188023	2.35E-02	zinc fingers and homeoboxes 2
1534	SPRED2	6.3108204	7.1489769	6.7338868	5.077823	4.7838373	5.0623156	-3.185613	1.89E-02	"sprouty-related, EVH1 domain containing 2"
1535	KIAA0391	6.0376203	5.2029113	5.4385495	4.3497146	4.3681436	2.6483116	-3.180992	4.14E-02	KIAA0391
1536	LPL	7.609581	6.6166144	7.2212603	6.1940778	4.4470399	5.5525452	-3.179313	3.99E-02	lipoprotein lipase
1537	F5	7.7914842	8.5845357	8.2473084	6.363744	6.5821733	6.62588	-3.171434	2.08E-02	"coagulation factor V (proaccelerin, labile factor)"
1538	XPOT	7.2115009	7.8544071	7.3631305	6.6678733	5.6980558	4.5525907	-3.171301	3.83E-02	"exportin, tRNA (nuclear export receptor for tRNAs)"
1539	INPP5E	4.7089956	5.5505317	5.1071311	3.4422206	3.899087	2.9702397	-3.17094	2.75E-02	"inositol polyphosphate-5-phosphatase, 72 kDa"
