	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
631	ACOX3	7.867504	7.899144	8.366488	6.664985	5.317867	4.476242	-0.658170362	5.08E-02	3.40E-02	-5.984695075
632	OBSCN	7.336579	9.128067	9.455998	6.550689	6.189775	6.649696	-0.55782473	6.22E-02	5.17E-02	-5.96853905
633	ASB6	9.186094	9.789261	9.048192	6.550689	6.613395	7.020304	-0.746577559	4.68E-02	2.59E-02	-5.949214733
634	HES6	8.0045	6.849665	7.663508	5.728038	3.134528	5.091834	-0.699391995	4.87E-02	2.99E-02	-5.944987954
635	SLC20A2	9.830202	10.999267	8.553333	7.25991	7.174648	7.988762	-0.582710102	5.83E-02	4.61E-02	-5.939296851
636	PLCD4	4.815804	4.830496	5.225216	1.661149	2.265287	3.630092	-0.637201839	5.25E-02	3.70E-02	-5.918405557
637	UCN2	4.209882	4.830496	5.596986	1.661149	2.265287	2.921909	-0.688546416	4.91E-02	3.08E-02	-5.918405557
638	SDK1	10.009622	7.303362	7.628916	4.739845	6.774676	5.900694	-0.588136115	5.76E-02	4.49E-02	-5.911469437
639	DYNLL1	12.686273	13.376538	14.094171	10.580119	10.815098	11.043888	-0.703486747	4.85E-02	2.95E-02	-5.902963212
640	ATAD3A	8.313476	8.535576	7.663508	7.037879	5.509998	5.106393	-0.590293302	5.74E-02	4.46E-02	-5.885294589
641	DPYSL4	7.445608	8.136169	8.13956	4.802615	5.936219	5.580533	-0.678658873	4.96E-02	3.18E-02	-5.879264025
642	THAP3	9.301804	8.841005	8.874506	7.037879	6.319269	6.051818	-0.712652267	4.80E-02	2.85E-02	-5.877637703
643	ALG3	10.793848	10.601206	9.226523	8.239009	5.936219	8.232333	-0.661252638	5.06E-02	3.37E-02	-5.876019123
644	NPM3	10.184989	10.45438	9.569802	7.631894	6.794431	8.305171	-0.666742144	5.03E-02	3.31E-02	-5.868917913
645	LY6K	8.369902	9.770854	7.519866	4.718672	6.189775	7.218312	-0.596903477	5.66E-02	4.34E-02	-5.866673135
646	NEURL3	4.815804	6.502398	3.90836	1.661149	2.265287	2.921909	-0.685884181	4.93E-02	3.11E-02	-5.858441778
647	IDO1	4.209882	5.789702	6.976024	1.661149	4.797798	2.921909	-0.569865599	6.03E-02	4.89E-02	-5.85120299
648	RHBDL1	4.209882	4.80797	6.056062	1.661149	2.265287	2.921909	-0.706030827	4.84E-02	2.92E-02	-5.85120299
649	PNLDC1	6.227577	4.736586	6.175931	1.661149	4.539173	3.630092	-0.57890274	5.89E-02	4.69E-02	-5.83947779
650	BCL9L	10.484506	10.53294	10.868547	7.556937	7.989035	8.519314	-0.737998639	4.71E-02	2.66E-02	-5.831655264
651	TAF3	9.648253	9.162364	9.636624	5.026959	7.094585	7.611911	-0.719891668	4.77E-02	2.79E-02	-5.824117325
652	SHISA5	11.305107	9.935252	9.494939	6.954147	8.36819	7.611911	-0.665021558	5.04E-02	3.33E-02	-5.819082058
653	PARP1	9.11634	9.228604	7.7303	6.283686	6.551443	6.69026	-0.586053813	5.79E-02	4.54E-02	-5.80921866
654	ANKRD33B	7.956174	6.821329	8.66852	5.320955	5.509998	5.426231	-0.63567357	5.26E-02	3.72E-02	-5.775491806
655	TM7SF2	7.067614	4.830496	5.018694	1.661149	4.539173	4.476242	-0.470808842	8.52E-02	8.41E-02	-5.769479203
656	TRIM26	10.681293	10.996101	11.130529	8.156778	8.36819	8.929599	-0.701262867	4.86E-02	2.97E-02	-5.753796151
657	PAN3-AS1	6.554045	6.092406	6.891005	6.550689	3.571326	3.630092	-0.454890031	9.15E-02	9.32E-02	-5.740117403
658	MMP19	8.947392	8.225386	10.315121	5.705318	6.373501	8.010706	-0.59453525	5.69E-02	4.37E-02	-5.736091038
659	TAPBP	11.25105	10.658398	10.427581	7.792994	8.140553	9.018932	-0.670970149	5.01E-02	3.26E-02	-5.727261606
660	PRSS53	6.648293	7.152299	5.571599	6.063041	4.131418	2.921909	-0.489996173	7.90E-02	7.49E-02	-5.723408343
661	SLC41A1	10.073312	9.9999	11.136698	5.891233	8.181074	8.622681	-0.683629873	4.94E-02	3.13E-02	-5.712085204
662	CDK2AP2	11.989307	9.781927	10.520155	8.270632	7.269549	8.834367	-0.655978784	5.10E-02	3.43E-02	-5.705594812
663	NENF	11.225792	11.174733	10.613794	7.748771	9.563208	8.66481	-0.619232567	5.40E-02	3.96E-02	-5.695895386
664	LRR1	6.344798	6.184248	5.389265	1.661149	4.539173	3.676349	-0.648810972	5.16E-02	3.52E-02	-5.687911995
665	MAPK3	10.557183	8.398425	8.726933	5.252045	7.53715	8.053616	-0.527659536	6.84E-02	6.04E-02	-5.67085847
666	PSD	6.973646	6.42919	7.4423	1.661149	6.043524	4.476242	-0.635567348	5.26E-02	3.72E-02	-5.646686927
667	ZNF592	9.663383	9.104741	9.66678	7.918071	6.608026	6.942983	-0.633699863	5.29E-02	3.75E-02	-5.6439882
668	ABI1	10.643643	11.152155	10.992779	9.716222	8.502167	8.03232	-0.580726003	5.88E-02	4.66E-02	-5.620163214
669	CMIP	10.499337	12.374223	10.432604	8.768324	7.942653	8.822008	-0.659950267	5.07E-02	3.38E-02	-5.617591086
670	ATP8B2	9.927407	8.101237	9.1735	5.728038	7.406567	6.69026	-0.622840508	5.38E-02	3.91E-02	-5.591518861
671	ZMIZ2	10.050476	10.395524	10.270931	7.631894	7.56803	9.303041	-0.544238097	6.48E-02	5.52E-02	-5.588439738
672	S100A6	13.520798	14.907781	12.77464	10.263887	12.050412	12.425909	-0.519988205	7.04E-02	6.29E-02	-5.586218443
673	FAM189A2	4.743564	7.323707	3.324375	1.661149	2.265287	4.562324	-0.490006969	7.90E-02	7.49E-02	-5.572315195
674	FAM89B	9.099752	9.686953	9.542181	6.550689	7.066159	7.920856	-0.617512672	5.42E-02	3.98E-02	-5.563615815
675	GMPPB	8.977969	7.323707	5.609945	6.396698	3.134528	5.580533	-0.491716463	7.84E-02	7.41E-02	-5.561280115
676	CAPN5	7.336579	6.311907	6.948237	1.661149	5.857745	4.476242	-0.637235706	5.25E-02	3.70E-02	-5.548106696
677	CNIH4	6.099991	4.911517	5.389265	1.661149	4.539173	2.921909	-0.587354383	5.76E-02	4.51E-02	-5.530294582
678	SLC44A1	11.210423	9.659201	10.40986	7.835902	8.350533	7.943848	-0.643459532	5.19E-02	3.61E-02	-5.525143657
679	TMEM204	11.072716	8.949732	9.374815	1.661149	8.609988	8.32282	-0.644228499	5.19E-02	3.60E-02	-5.512579185
680	OTUD7B	8.493568	8.23616	8.334642	5.320955	6.237456	5.874974	-0.725543864	4.76E-02	2.75E-02	-5.500903441
681	FJX1	2.201691	6.060401	4.724406	1.661149	2.265287	2.921909	-0.463169493	8.82E-02	8.83E-02	-5.498808554
682	METTL17	10.963884	11.082221	10.32596	8.361545	7.870158	8.66481	-0.700188684	4.87E-02	2.99E-02	-5.486180102
683	STEAP1	10.707075	8.841005	8.163928	6.244586	7.066159	6.385515	-0.662901348	5.05E-02	3.35E-02	-5.48499336
684	PGRMC1	11.344361	12.34279	12.202577	8.745998	10.047106	9.750536	-0.656238279	5.10E-02	3.42E-02	-5.471894209
685	TUSC1	11.023729	10.082818	10.440106	6.252746	7.989035	8.929599	-0.68768578	4.91E-02	3.08E-02	-5.46822029
686	MAST2	11.033951	11.127772	12.355873	8.514658	8.682351	10.720116	-0.542448018	6.51E-02	5.57E-02	-5.446847071
687	PQBP1	10.861007	10.682232	10.371139	8.239009	8.140553	8.287303	-0.715057074	4.79E-02	2.83E-02	-5.438554222
688	CENPO	8.415295	7.952383	7.4423	5.252045	5.509998	5.882028	-0.67016014	5.01E-02	3.27E-02	-5.435393982
689	G3BP1	10.668227	10.711481	11.38104	8.361545	8.94019	7.523109	-0.714814255	4.79E-02	2.83E-02	-5.429613022
690	DENND5A	10.874072	10.609516	11.314569	9.058353	8.436733	7.218312	-0.707841206	4.83E-02	2.90E-02	-5.416418426
691	AMOTL1	9.562079	9.767145	10.309671	5.026959	7.845161	7.873743	-0.705928655	4.84E-02	2.92E-02	-5.4111228
692	SEC31A	12.964166	12.567371	12.463477	9.778045	10.531442	10.233665	-0.710515588	4.81E-02	2.88E-02	-5.399119543
693	YTHDC1	12.142253	11.711095	12.738081	10.174762	10.307217	9.276113	-0.620821895	5.40E-02	3.94E-02	-5.392162439
694	LAG3	3.024504	6.060401	7.713889	1.661149	4.539173	3.630092	-0.479552254	8.23E-02	7.98E-02	-5.390090206
695	HEATR7A	7.671922	8.388801	7.227914	5.728038	4.797798	5.446557	-0.665381641	5.04E-02	3.32E-02	-5.389365281
696	SOBP	9.553983	9.466786	10.298708	1.661149	7.870158	7.218312	-0.803184742	4.53E-02	2.19E-02	-5.3835207
697	PHPT1	11.356048	11.126325	10.088827	8.65307	8.624754	8.929599	-0.584243738	5.81E-02	4.57E-02	-5.375688476
698	FCHO2	5.982974	6.049721	7.7303	1.661149	5.306419	4.476242	-0.620173798	5.40E-02	3.95E-02	-5.366123891
699	BAZ1B	10.266516	10.456685	10.736668	7.877571	8.033973	8.053616	-0.739889804	4.71E-02	2.64E-02	-5.361777882
700	LOC100216545	7.579241	6.762934	7.825025	4.341916	4.539173	6.385515	-0.581635178	5.85E-02	4.63E-02	-5.355484142
701	CALU	12.926253	11.521536	11.990733	9.102956	9.866312	10.302002	-0.633613062	5.29E-02	3.76E-02	-5.346445143
702	RANBP9	10.649353	9.905188	10.939077	8.222933	8.4199	8.232333	-0.622580417	5.38E-02	3.91E-02	-5.340668765
703	LOC283174	5.335413	7.197097	5.702912	4.013424	4.131418	2.921909	-0.610159044	5.50E-02	4.09E-02	-5.32766668
704	TUBB2B	8.254752	9.145317	8.355951	5.448591	6.608026	6.73963	-0.622545257	5.38E-02	3.91E-02	-5.298878631
705	AKIRIN2	11.244777	11.22833	11.79692	8.822673	9.158864	9.320717	-0.669995807	5.01E-02	3.27E-02	-5.298768867
706	COPS7B	6.417969	3.872014	5.974145	1.661149	3.571326	3.676349	-0.57668063	5.92E-02	4.74E-02	-5.288355045
707	SLC6A9	7.893399	7.0089	5.544653	1.661149	4.608763	6.649696	-0.519398706	7.05E-02	6.31E-02	-5.278532812
708	ASF1A	9.170294	8.896392	9.112206	6.498222	6.78473	6.587378	-0.727695934	4.75E-02	2.73E-02	-5.271343058
709	TNFRSF25	6.45321	6.732825	9.08694	1.661149	6.189775	6.69026	-0.5120261	7.27E-02	6.60E-02	-5.265900824
710	QSOX1	10.174466	10.896044	9.945076	8.501391	8.258856	6.618407	-0.655050998	5.11E-02	3.44E-02	-5.258507599
711	DNAJB5	8.95356	7.494953	7.003286	6.498222	4.608763	5.634184	-0.555089677	6.28E-02	5.24E-02	-5.258030197
712	APLN	5.316227	4.911517	2.379345	1.661149	2.265287	2.921909	-0.455148817	9.15E-02	9.31E-02	-5.25728583
713	ADAMTS7	5.316227	4.351315	4.508334	1.661149	2.265287	2.921909	-0.660122936	5.07E-02	3.38E-02	-5.25728583
714	SAMD4A	8.720278	9.821812	10.568875	7.582358	7.767462	6.32627	-0.630396584	5.32E-02	3.80E-02	-5.256154244
715	WIPI2	10.392166	9.974387	10.003631	7.976765	7.96603	7.582913	-0.667909389	5.03E-02	3.30E-02	-5.24693146
716	LOC401588	7.773024	6.060401	7.611303	5.743334	4.131418	3.676349	-0.648011013	5.16E-02	3.54E-02	-5.220007999
717	LOC100287036	5.304463	4.736586	3.324375	1.661149	2.265287	2.921909	-0.554006958	6.30E-02	5.27E-02	-5.214589673
718	ACTR1A	9.946086	8.99484	8.598731	5.728038	6.613395	7.582913	-0.651311251	5.14E-02	3.49E-02	-5.210581399
719	LDB1	8.535285	8.595375	9.556058	1.661149	7.174648	6.924055	-0.720286737	4.77E-02	2.79E-02	-5.210458242
720	CYHR1	8.43306	7.615377	8.089553	5.026959	5.936219	6.051818	-0.653986962	5.11E-02	3.45E-02	-5.209849475
721	LDLRAP1	7.786906	8.299167	6.056062	1.661149	5.920411	5.580533	-0.629531067	5.32E-02	3.82E-02	-5.200883296
722	IL32	10.024346	9.96146	9.343153	7.918071	6.237456	7.582913	-0.668178778	5.03E-02	3.29E-02	-5.200125752
723	CCND2	10.969981	10.58444	11.75943	8.206677	9.74315	8.407967	-0.606613004	5.54E-02	4.15E-02	-5.19730322
724	ADCYAP1R1	9.316235	8.445606	10.144994	4.894482	7.767462	7.352555	-0.618855407	5.41E-02	3.96E-02	-5.196471994
725	METTL22	9.247621	8.761199	7.956385	5.579836	5.936219	7.988762	-0.529259448	6.82E-02	5.99E-02	-5.192930265
726	PLEKHN1	4.639409	6.139057	2.995681	1.661149	2.265287	2.921909	-0.548746378	6.40E-02	5.41E-02	-5.184202476
727	SPI1	4.639409	2.809601	6.670675	1.661149	2.265287	2.921909	-0.55060193	6.37E-02	5.36E-02	-5.184202476
728	ZBTB39	6.648293	6.502398	5.702912	1.661149	4.131418	4.476242	-0.687394781	4.91E-02	3.09E-02	-5.172921877
729	RNF145	10.54906	10.550312	11.118111	7.748771	8.751258	8.692228	-0.649575969	5.15E-02	3.51E-02	-5.158148094
730	DGKZ	8.638422	9.007473	9.209064	7.504712	6.640994	5.634184	-0.621476081	5.39E-02	3.93E-02	-5.156807651
731	ANKRD9	9.301804	9.013748	8.448127	6.954147	5.165949	6.649696	-0.694702932	4.89E-02	3.03E-02	-5.148142055
732	PPP3CC	10.177104	9.457608	9.028421	6.664985	7.25505	7.695565	-0.638739155	5.24E-02	3.68E-02	-5.145941818
733	PTK7	8.535285	8.969237	8.642743	4.718672	6.608026	6.32627	-0.73893081	4.71E-02	2.65E-02	-5.138013217
734	PHF1	11.844989	10.407489	12.472651	8.206677	9.179013	10.112044	-0.594649638	5.69E-02	4.37E-02	-5.135863496
735	RCC2	7.410173	11.863059	8.234655	5.579836	7.269549	5.874974	-0.623918296	5.37E-02	3.89E-02	-5.132570673
736	AAMP	9.3863	9.511817	9.431116	7.074163	7.505595	6.69026	-0.678631703	4.96E-02	3.18E-02	-5.122872886
737	PLXNA1	8.424205	9.239354	9.68794	6.067497	7.53715	6.129407	-0.662109739	5.06E-02	3.36E-02	-5.122000005
738	UPK3B	8.824905	8.23616	8.598731	6.244586	5.306419	7.395512	-0.580180648	5.88E-02	4.67E-02	-5.112909273
739	MCM2	7.943836	6.957749	6.410545	5.026959	4.608763	4.476242	-0.647374555	5.17E-02	3.55E-02	-5.094660747
740	INTS12	8.831618	9.06903	8.163928	5.095353	6.549959	6.722123	-0.673096586	4.99E-02	3.24E-02	-5.087321842
741	UGGT2	8.57583	7.598777	6.012527	5.252045	4.539173	5.446557	-0.575483844	5.95E-02	4.77E-02	-5.08670682
742	UBE4B	10.922037	11.33617	11.042912	8.993498	8.564762	8.870819	-0.672514052	4.99E-02	3.24E-02	-5.072413739
743	KIAA0513	5.263699	5.195784	6.056062	1.661149	5.317867	2.921909	-0.508452972	7.37E-02	6.74E-02	-5.06931325
744	FBLN5	11.343187	10.71726	12.377524	7.36523	10.446718	9.008063	-0.598565997	5.64E-02	4.31E-02	-5.045942424
745	C12orf10	11.638464	10.986561	10.809916	8.65307	8.140553	9.832914	-0.598826989	5.64E-02	4.31E-02	-5.040235359
746	MAFK	9.722364	10.106499	11.138237	8.433162	7.740604	7.774634	-0.630933521	5.31E-02	3.79E-02	-5.034554561
747	IDUA	8.971905	9.614482	10.75483	7.531061	6.640994	8.32282	-0.578980687	5.89E-02	4.69E-02	-5.031229045
748	PARL	10.509839	9.457608	8.397647	6.067497	7.627877	7.849596	-0.560301656	6.19E-02	5.11E-02	-5.028574405
749	C15orf17	9.444387	9.538176	9.537526	7.70315	6.774676	7.218312	-0.650095297	5.15E-02	3.50E-02	-4.990603984
750	GNB2	12.794595	12.085651	11.915585	9.767	9.540026	10.508909	-0.641549436	5.21E-02	3.63E-02	-4.988655315
751	KAT6A	10.969981	11.183109	11.570693	8.566539	8.867558	9.478651	-0.639563375	5.23E-02	3.66E-02	-4.977947379
752	BMF	6.924263	3.360637	6.919905	1.661149	4.608763	3.630092	-0.518189176	7.08E-02	6.36E-02	-4.977771474
753	ETS1	10.673841	10.569608	10.342068	8.254907	7.96603	9.808064	-0.48621924	8.03E-02	7.68E-02	-4.975015639
754	ABCF1	10.452202	10.7211	9.733427	7.631894	7.96603	8.407967	-0.639012375	5.24E-02	3.67E-02	-4.969612481
755	APRT	9.496006	9.6062	7.69729	6.664985	7.187136	7.255535	-0.489585138	7.92E-02	7.52E-02	-4.954948878
756	SLC22A23	10.223779	8.158996	8.279951	6.954147	5.857745	6.051818	-0.653432031	5.12E-02	3.46E-02	-4.928850497
757	OSMR	12.217218	11.540132	10.600465	8.301578	9.009341	11.200081	-0.461893513	8.87E-02	8.89E-02	-4.920779899
758	RACGAP1	6.648293	7.033812	8.234655	5.891233	5.936219	3.630092	-0.521602602	7.01E-02	6.24E-02	-4.919241204
759	JAGN1	10.006659	8.988481	8.175959	6.664985	7.094585	6.69026	-0.593237853	5.70E-02	4.39E-02	-4.918509885
760	PRRT1	6.417969	6.228068	6.891005	1.661149	4.131418	5.446557	-0.634982267	5.27E-02	3.73E-02	-4.878883462
761	SLC43A1	7.730559	6.957749	8.246113	5.743334	5.165949	5.446557	-0.60262496	5.60E-02	4.23E-02	-4.870270968
762	YRDC	8.535285	8.124619	7.746525	6.252746	6.205902	4.562324	-0.642820371	5.20E-02	3.62E-02	-4.865336645
763	TCHP	8.085359	8.454859	8.323869	6.811341	6.043524	5.634184	-0.59182425	5.72E-02	4.43E-02	-4.857941559
764	LOC401164	4.309025	5.809601	3.935222	1.661149	2.265287	2.921909	-0.614643103	5.45E-02	4.03E-02	-4.836867155
765	SF3B2	11.625003	11.283907	10.529562	9.352401	8.842512	8.534542	-0.615893984	5.44E-02	4.01E-02	-4.831939486
766	GALNT2	9.483274	9.327635	9.431116	1.661149	7.174648	7.218312	-0.800559348	4.53E-02	2.20E-02	-4.806416557
767	ITGB7	6.227577	7.965391	9.729351	5.705318	4.131418	6.32627	-0.583504539	5.82E-02	4.59E-02	-4.790156046
768	UCN	6.554045	5.195784	5.389265	1.661149	3.134528	4.562324	-0.622308965	5.38E-02	3.92E-02	-4.772474169
769	MTMR10	9.689484	8.805276	9.321653	6.550689	7.505595	6.722123	-0.648227273	5.16E-02	3.53E-02	-4.77197455
770	RIC8A	9.823483	8.862025	8.12722	6.067497	6.608026	7.36177	-0.587053667	5.77E-02	4.51E-02	-4.770031992
771	C13orf27	7.701538	6.184248	6.564874	5.448591	5.353925	2.921909	-0.537254088	6.64E-02	5.73E-02	-4.766556167
772	APBA1	5.982974	6.060401	3.90836	1.661149	4.797798	3.676349	-0.442035815	9.65E-02	0.101184757	-4.747642027
773	C6orf47	6.054828	6.311907	3.90836	1.661149	3.571326	4.476242	-0.502529582	7.52E-02	6.96E-02	-4.747642027
774	PRAF2	5.658609	4.830496	3.90836	1.661149	3.134528	2.921909	-0.569125298	6.05E-02	4.91E-02	-4.747642027
775	PLCH2	4.263463	5.195784	3.90836	1.661149	2.265287	2.921909	-0.578241219	5.90E-02	4.71E-02	-4.747642027
776	GLYCTK	6.792865	4.389936	3.90836	1.661149	2.265287	2.921909	-0.65534822	5.11E-02	3.44E-02	-4.747642027
777	SYN1	4.682076	4.413323	4.508334	1.661149	2.265287	2.921909	-0.625239843	5.36E-02	3.87E-02	-4.733957223
778	RAB6A	8.096549	6.762934	6.564874	1.661149	5.857745	5.091834	-0.637829568	5.25E-02	3.70E-02	-4.720057872
779	MLXIPL	6.48761	7.033812	7.339085	1.661149	4.797798	5.106393	-0.711055131	4.81E-02	2.87E-02	-4.710934525
780	MAPK8IP3	9.099752	8.170275	9.041632	6.067497	5.936219	6.931222	-0.671400608	5.00E-02	3.26E-02	-4.704546717
781	ANKH	8.661211	9.659201	10.496363	7.394225	7.505595	7.428484	-0.575143685	5.96E-02	4.78E-02	-4.693670452
782	FAM65A	9.652051	8.473191	9.143179	6.244586	6.861783	8.678584	-0.452949237	9.23E-02	9.44E-02	-4.686803557
783	PLIN2	13.098597	10.695955	11.880172	9.571371	9.652384	9.820543	-0.562877302	6.14E-02	5.05E-02	-4.68415019
784	FAM176B	11.496784	10.775662	10.352707	7.70315	8.549366	9.704151	-0.570211662	6.03E-02	4.89E-02	-4.679309221
785	ADAM10	4.743564	5.148082	5.723602	1.661149	5.353925	2.921909	-0.435171105	9.94E-02	0.105284791	-4.678913342
786	LOC442459	5.856559	5.148082	2.995681	1.661149	3.571326	2.921909	-0.45787192	9.04E-02	9.13E-02	-4.678913342
787	SRCRB4D	3.819732	5.148082	4.724406	1.661149	2.265287	2.921909	-0.606109987	5.55E-02	4.17E-02	-4.678913342
788	SPSB2	7.317579	5.661685	6.355801	1.661149	4.131418	5.580533	-0.593755822	5.70E-02	4.39E-02	-4.67310745
789	CAPN2	8.831618	9.302226	8.011136	4.894482	6.608026	7.152205	-0.623115156	5.38E-02	3.90E-02	-4.670548012
790	TFRC	9.952259	10.919629	10.245467	8.156778	7.942653	8.03232	-0.661127619	5.06E-02	3.37E-02	-4.636853604
791	EML3	9.70419	8.359538	8.467835	6.063041	7.25505	7.492252	-0.495763487	7.71E-02	7.24E-02	-4.632973341
792	CUL4A	10.169176	10.563205	10.538909	7.957464	8.098861	8.549611	-0.644291042	5.19E-02	3.60E-02	-4.632245334
793	VAMP5	9.105302	9.951688	10.187216	6.339437	7.740604	9.60665	-0.437865363	9.82E-02	0.103599864	-4.630230697
794	ECD	9.895728	9.867571	10.07925	7.504712	7.68534	9.143346	-0.489442204	7.92E-02	7.52E-02	-4.627994996
795	MXD3	7.841135	8.101237	7.250844	6.067497	3.134528	5.634184	-0.666897298	5.03E-02	3.31E-02	-4.616983956
796	ACO1	8.756004	7.174872	7.317525	5.743334	6.551443	3.676349	-0.574424911	5.96E-02	4.79E-02	-4.609342261
797	IFITM3	10.874072	10.899437	11.320001	7.679787	8.696398	10.127192	-0.555640281	6.27E-02	5.23E-02	-4.60448297
798	ZNF668	7.298325	7.152299	7.401896	1.661149	5.509998	5.106393	-0.716835922	4.78E-02	2.82E-02	-4.569168271
799	LOC100127983	7.701538	8.089403	8.994854	6.067497	5.509998	6.051818	-0.652882114	5.12E-02	3.47E-02	-4.567929706
800	PPFIA4	5.335413	4.413323	4.449894	1.661149	2.265287	4.146207	-0.505977736	7.43E-02	6.83E-02	-4.546028565
801	SLC35C1	6.924263	7.458616	6.012527	4.739845	4.539173	5.106393	-0.543987658	6.48E-02	5.53E-02	-4.545433873
802	DEGS1	6.792865	6.792427	6.704285	1.661149	4.608763	5.091834	-0.69182375	4.90E-02	3.05E-02	-4.543057025
803	FOXP4	7.497182	8.436292	8.246113	6.063041	5.936219	6.106561	-0.575135251	5.96E-02	4.78E-02	-4.541195121
804	MEN1	8.69841	7.129367	7.762571	5.579836	5.936219	5.580533	-0.585027669	5.80E-02	4.56E-02	-4.537939495
805	CCHCR1	5.753024	4.830496	6.489771	1.661149	3.571326	5.106393	-0.517818567	7.09E-02	6.37E-02	-4.536872496
806	TRIML2	3.839948	5.362142	5.018694	1.661149	2.265287	3.676349	-0.553807175	6.30E-02	5.27E-02	-4.527767259
807	FAM173A	7.480194	7.218985	7.746525	1.661149	5.306419	6.924055	-0.594917911	5.68E-02	4.36E-02	-4.512025364
808	GPR161	6.45321	5.340619	7.339085	1.661149	5.165949	5.091834	-0.531811332	6.76E-02	5.91E-02	-4.510024481
809	C15orf61	9.206896	9.327635	9.316227	7.144104	7.89473	5.900694	-0.604377794	5.57E-02	4.20E-02	-4.506861268
810	CRAT	10.643643	8.124619	7.913913	5.743334	6.205902	6.587378	-0.655960057	5.10E-02	3.43E-02	-4.502039668
811	RXRB	9.558037	9.2447	9.692135	7.074163	7.269549	7.96648	-0.583919886	5.81E-02	4.58E-02	-4.50190949
812	PTGES	11.951287	8.833929	8.562528	6.395481	7.473335	7.033813	-0.645600071	5.18E-02	3.58E-02	-4.491032974
813	PPP3CB	7.480194	7.512784	6.800663	1.661149	5.317867	5.426231	-0.697299524	4.88E-02	3.01E-02	-4.47636582
814	C9orf114	8.415295	8.34965	8.211462	5.743334	6.189775	6.385515	-0.647329836	5.17E-02	3.55E-02	-4.468758627
815	PRDM11	3.819732	4.413323	5.217616	1.661149	2.265287	2.921909	-0.583195594	5.83E-02	4.59E-02	-4.46476327
816	PDGFA	9.201724	7.912639	7.7303	5.579836	6.774676	5.874974	-0.577969844	5.90E-02	4.71E-02	-4.439705556
817	MEG3	11.318311	12.739581	13.699164	8.854326	11.550526	10.706734	-0.51711213	7.12E-02	6.40E-02	-4.434090693
818	FGF17	3.350997	4.413323	5.217616	1.661149	2.265287	2.921909	-0.526838635	6.87E-02	6.07E-02	-4.432238732
819	ISM2	3.839948	4.413323	4.508334	1.661149	2.265287	2.921909	-0.540216479	6.57E-02	5.65E-02	-4.432238732
820	ACTN1	11.285683	12.501916	10.023743	9.805293	9.138429	8.03232	-0.554130872	6.30E-02	5.27E-02	-4.429839165
821	MAGI2	8.518743	8.203594	8.642743	4.013424	6.373501	7.695565	-0.562727637	6.14E-02	5.05E-02	-4.423665154
822	CXXC1P1	7.298325	6.311907	7.250844	1.661149	6.189775	5.106393	-0.568830644	6.05E-02	4.92E-02	-4.421238185
823	CPSF4	10.139728	9.217773	9.87669	7.074163	7.292524	8.678584	-0.542691593	6.50E-02	5.56E-02	-4.418664864
824	PIK3R1	12.112245	11.451609	10.613794	9.973276	9.783191	8.095288	-0.531578632	6.76E-02	5.92E-02	-4.40447148
825	PRDM1	10.139728	9.931942	12.60146	7.792994	8.220489	8.340256	-0.675997116	4.98E-02	3.21E-02	-4.40440939
826	CYBASC3	9.533543	8.731048	8.677011	5.026959	6.640994	7.395512	-0.65972574	5.07E-02	3.38E-02	-4.40160937
827	AGAP3	9.991752	9.327635	8.896486	7.918071	7.191402	5.106393	-0.64570215	5.18E-02	3.58E-02	-4.396126486
828	CRTC3	10.336619	10.219399	10.479473	1.661149	8.200916	8.407967	-0.781400954	4.58E-02	2.32E-02	-4.394512506
829	C10orf2	5.056948	5.297868	4.944468	1.661149	4.608763	2.921909	-0.497849353	7.65E-02	7.15E-02	-4.392488951
830	FAM43A	9.377152	6.821329	8.54408	7.243046	7.066159	4.562324	-0.447211729	9.44E-02	9.78E-02	-4.389650415
831	C15orf57	7.716122	8.016282	7.227914	5.095353	5.353925	6.106561	-0.591444124	5.72E-02	4.43E-02	-4.384950817
832	TRIM11	8.214232	7.991061	8.175959	1.661149	6.043524	6.587378	-0.702114965	4.86E-02	2.96E-02	-4.384570123
833	RNF123	9.545842	8.738645	8.257481	6.244586	6.608026	7.218312	-0.582948922	5.83E-02	4.60E-02	-4.379052629
834	FIBP	10.095792	9.568332	9.149294	6.396698	7.91889	7.96648	-0.57100888	6.03E-02	4.87E-02	-4.375087473
835	ANKRD13D	8.450608	8.278469	7.870154	5.743334	5.857745	6.455366	-0.621531015	5.39E-02	3.93E-02	-4.367534819
836	SCARB1	8.193536	8.889584	9.209064	6.067497	6.373501	7.988762	-0.501552025	7.56E-02	7.01E-02	-4.365173238
837	TMOD1	9.574137	8.329668	7.339085	6.067497	6.205902	6.649696	-0.540286109	6.57E-02	5.65E-02	-4.358301696
838	LRFN4	5.753024	7.174872	6.056062	4.739845	4.131418	3.630092	-0.5735611	5.98E-02	4.82E-02	-4.355784173
839	GNL2	7.730559	9.239354	8.187891	6.067497	6.551443	5.900694	-0.595383637	5.68E-02	4.35E-02	-4.348124552
840	KAT5	9.372557	7.476899	7.646315	4.802615	6.608026	7.255535	-0.464816577	8.74E-02	8.73E-02	-4.337976165
841	CCDC167	8.583805	7.991061	7.381261	5.743334	6.043524	5.874974	-0.584934938	5.80E-02	4.56E-02	-4.335165004
