	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N152	CD44+ N161	CD44+ N172	t-value	q-value	p-value	PseudoFC
584	CHD8	7.4971815	7.2189854	5.9741452	1.0866873	1.2054667	0.6019289	-1.393122433	4.96E-02	3.05E-03	-70.14644612
585	BANP	7.3365789	7.1293668	7.6635078	6.2304884	1.2054667	0.6019289	-0.847000038	7.76E-02	2.30E-02	-70.08881039
586	MCF2L	8.1296079	6.7328249	7.1323668	1.0866873	1.2054667	0.6019289	-1.512578538	4.96E-02	2.15E-03	-70.0783039
587	TTC32	7.5305672	6.6385363	7.2046135	1.0866873	1.2054667	0.6019289	-1.511943235	4.96E-02	2.16E-03	-69.45112731
588	PDK1	7.7161217	7.4213407	6.7042855	6.32242	1.2054667	0.6019289	-0.817044141	8.67E-02	2.79E-02	-68.70563693
589	BET1L	8.0044995	6.7020747	6.9482372	1.0866873	1.2054667	0.6019289	-1.490769282	4.96E-02	2.32E-03	-68.60043399
590	IL1B	9.0488124	6.7020747	10.5870107	7.7708426	1.2054667	0.6019289	-0.88488578	6.86E-02	1.87E-02	-68.60043399
591	PLCD1	7.2983248	6.8496647	6.7042855	1.0866873	1.2054667	0.6019289	-1.49212559	4.96E-02	2.30E-03	-68.25477669
592	TRIM29	7.1770729	9.3673812	5.5929159	1.0866873	1.2054667	0.6019289	-1.318614771	4.96E-02	3.73E-03	-68.13789901
593	APOA1	5.3162271	7.1748717	7.5934735	1.0866873	1.2054667	0.6019289	-1.279466814	4.96E-02	4.13E-03	-68.03401776
594	PPP1R18	13.5314028	13.5873889	15.1530469	7.5025051	9.5024342	0.6019289	-1.264339428	4.96E-02	4.40E-03	-67.87854833
595	ZFPM1	7.1558353	7.9653908	6.6010094	1.0866873	1.2054667	0.6019289	-1.497208629	4.96E-02	2.23E-03	-67.14220526
596	MUC1	7.1558353	9.3073441	5.7029118	1.0866873	1.2054667	0.6019289	-1.333349257	4.96E-02	3.59E-03	-67.14220526
597	DHCR7	8.7346746	8.3791124	6.6706745	6.4903918	1.2054667	0.6019289	-0.900805814	6.63E-02	1.71E-02	-67.12348009
598	TBC1D25	7.7448535	7.1060646	7.273415	6.2304884	1.2054667	0.6019289	-0.846164576	7.77E-02	2.31E-02	-67.08639294
599	SENP1	7.893399	7.1522986	6.4507011	1.0866873	1.2054667	0.6019289	-1.472731922	4.96E-02	2.46E-03	-66.97780884
600	NUP205	7.2590288	7.1522986	6.4105447	1.0866873	1.2054667	0.6019289	-1.464959087	4.96E-02	2.51E-03	-66.42075071
601	C10orf35	7.1342805	8.4174829	3.7641245	1.0866873	1.2054667	0.6019289	-1.061945922	5.15E-02	8.62E-03	-66.14651431
602	REC8	6.6482929	7.9126391	8.9323923	5.4258059	1.2054667	0.6019289	-1.001899297	5.49E-02	1.08E-02	-66.09017745
603	MPDZ	7.9313911	7.1293668	7.1323668	1.0866873	6.9073747	0.6019289	-0.781693536	9.93E-02	3.48E-02	-66.05882908
604	GRK6	7.4279993	7.1293668	6.0560619	1.0866873	1.2054667	0.6019289	-1.402816972	4.96E-02	3.01E-03	-65.92160364
605	ATP6V1B1	7.0676142	7.77165	6.6362622	1.0866873	1.2054667	0.6019289	-1.498372831	4.96E-02	2.22E-03	-65.54134109
606	ZFP41	7.7305591	6.9314777	6.6362622	1.0866873	1.2054667	0.6019289	-1.485343071	4.96E-02	2.34E-03	-65.54134109
607	SPTLC2	7.5469748	6.9577495	7.2279137	6.1323043	1.2054667	0.6019289	-0.833721532	8.14E-02	2.50E-02	-65.00356981
608	CLK4	7.2590288	7.0338116	7.2279137	6.4088472	1.2054667	0.6019289	-0.792014303	9.54E-02	3.26E-02	-65.00356981
609	SYT8	2.2016907	8.5442716	7.1074578	1.0866873	1.2054667	0.6019289	-0.877323097	7.03E-02	1.96E-02	-64.92807271
610	G6PD	13.5728075	12.9357477	12.3585146	6.9310735	1.2054667	8.4493889	-1.240306547	4.96E-02	4.71E-03	-64.20769258
611	LOC100506835	6.8201191	6.6056864	7.5198657	1.0866873	1.2054667	0.6019289	-1.47233144	4.96E-02	2.47E-03	-64.16690561
612	IRX4	7.0901803	8.0287286	5.2252164	1.0866873	1.2054667	0.6019289	-1.264737812	4.96E-02	4.39E-03	-64.15514131
613	CYP1A1	7.5139709	6.7924268	6.6010094	1.0866873	1.2054667	0.6019289	-1.468628309	4.96E-02	2.49E-03	-63.9592212
614	SMURF1	13.205502	13.4922866	13.3951924	7.400693	8.6892694	0.6019289	-1.245079199	4.96E-02	4.67E-03	-63.75645085
615	IL23A	7.0676142	5.1957839	7.1809309	1.0866873	1.2054667	0.6019289	-1.246891748	4.96E-02	4.66E-03	-62.92076189
616	ST7-AS1	7.5631978	6.7020747	6.564874	1.0866873	1.2054667	0.6019289	-1.451955685	4.96E-02	2.62E-03	-62.37712183
617	TREX1	8.4506083	6.7924268	6.564874	1.0866873	1.2054667	0.6019289	-1.440363594	4.96E-02	2.73E-03	-62.37712183
618	FBXL8	7.4971815	6.5720715	6.564874	1.0866873	1.2054667	0.6019289	-1.436943373	4.96E-02	2.79E-03	-62.37712183
619	WWC1	7.7305591	10.3491315	6.564874	7.3578678	1.2054667	0.6019289	-0.834101668	8.13E-02	2.50E-02	-62.37712183
620	PWWP2A	7.0446897	6.1842483	7.2279137	1.0866873	1.2054667	0.6019289	-1.418967161	4.96E-02	2.89E-03	-62.16378112
621	KCNH3	7.1558353	7.08238	6.0540376	1.0866873	1.2054667	0.6019289	-1.395593779	4.96E-02	3.02E-03	-61.83572393
622	ZCCHC14	7.1558353	6.9314777	8.3453359	6.2304884	1.2054667	0.6019289	-0.858047636	7.44E-02	2.15E-02	-61.83572393
623	DDHD2	7.5951068	7.1522986	6.8910052	6.5294995	1.2054667	0.6019289	-0.784845532	9.82E-02	3.42E-02	-61.68432032
624	ATG2B	7.4801945	6.537655	7.0300422	1.0866873	1.2054667	0.6019289	-1.481823504	4.96E-02	2.40E-03	-61.53583637
625	LOC100132077	6.7078705	6.537655	7.6635078	1.0866873	1.2054667	0.6019289	-1.446697233	4.96E-02	2.67E-03	-61.21129731
626	BTN2A2	7.8411348	6.537655	7.8848881	6.0269554	1.2054667	0.6019289	-0.870170973	7.18E-02	2.03E-02	-61.21129731
627	HPS6	8.2039211	6.9577495	6.5278107	1.0866873	1.2054667	0.6019289	-1.460325415	4.96E-02	2.54E-03	-60.79504453
628	AP1G2	6.7650859	7.4213407	6.5278107	1.0866873	1.2054667	0.6019289	-1.456046175	4.96E-02	2.58E-03	-60.79504453
629	MGRN1	8.2844125	7.6480149	6.5278107	4.8170878	1.2054667	0.6019289	-1.021505515	5.34E-02	9.92E-03	-60.79504453
630	DDR1	8.0512583	9.1453174	6.5278107	6.9599943	1.2054667	0.6019289	-0.84237993	7.88E-02	2.37E-02	-60.79504453
631	TIGD5	6.5212096	7.6317881	6.8314096	1.0866873	1.2054667	0.6019289	-1.458785999	4.96E-02	2.55E-03	-60.51751032
632	TKTL1	7.2389721	5.3406193	7.0032858	1.0866873	1.2054667	0.6019289	-1.270060388	4.96E-02	4.30E-03	-60.40510285
633	POU6F1	8.0044995	6.8496647	7.1074578	6.4088472	1.2054667	0.6019289	-0.813669388	8.78E-02	2.85E-02	-59.79658195
634	TMCO7	7.3921232	6.7924268	6.4897707	1.0866873	1.2054667	0.6019289	-1.453392299	4.96E-02	2.59E-03	-59.21299099
635	CHD7	7.1770729	7.3830764	6.4897707	5.7241063	1.2054667	0.6019289	-0.835488129	8.08E-02	2.48E-02	-59.21299099
636	PSD	6.9736463	6.4291897	7.4423001	1.0866873	1.2054667	0.6019289	-1.459126615	4.96E-02	2.55E-03	-59.1767676
637	WDR85	6.9736463	7.3033622	5.2252164	1.0866873	1.2054667	0.6019289	-1.250937065	4.96E-02	4.61E-03	-59.1767676
638	CCT2	14.5375205	15.4536305	14.7443802	8.6661239	9.8496795	8.7884466	-1.376265498	4.96E-02	3.20E-03	-58.54185582
639	FAM50B	6.9736463	6.9577495	6.4897707	1.0866873	1.2054667	0.6019289	-1.461235411	4.96E-02	2.52E-03	-58.52828813
640	MCM2	7.943836	6.9577495	6.4105447	1.0866873	1.2054667	0.6019289	-1.447989742	4.96E-02	2.64E-03	-58.52828813
641	MCRS1	8.2647067	6.9577495	6.0125266	1.0866873	1.2054667	0.6019289	-1.379018401	4.96E-02	3.17E-03	-58.52828813
642	SEC31B	6.8468682	6.4662577	7.6113033	1.0866873	1.2054667	0.6019289	-1.45215489	4.96E-02	2.61E-03	-58.25576141
643	PDDC1	6.9736463	6.4662577	7.481604	1.0866873	2.8554202	0.6019289	-1.213226433	4.96E-02	5.16E-03	-58.25576141
644	GPT2	6.9491661	8.7234108	6.0316576	1.0866873	1.2054667	0.6019289	-1.37316698	4.96E-02	3.23E-03	-58.18110428
645	SHE	7.0676142	6.6706551	7.2046135	5.1531951	1.2054667	0.6019289	-0.897868689	6.67E-02	1.73E-02	-58.16774841
646	IQCE	7.2389721	6.7020747	6.9482372	1.0866873	2.5373444	0.6019289	-1.274955253	4.96E-02	4.18E-03	-58.1436557
647	TGFB1I1	13.445669	13.2916102	12.4468155	7.6868219	7.4318221	6.5688072	-1.38402487	4.96E-02	3.15E-03	-58.07269421
648	RILPL1	6.7367617	7.0583001	6.8314096	1.0866873	1.2054667	0.6019289	-1.491652502	4.96E-02	2.31E-03	-57.79342406
649	CASK	7.0901803	7.0583001	6.7371315	1.6938929	1.2054667	0.6019289	-1.416773443	4.96E-02	2.90E-03	-57.79342406
650	KIF21B	5.6586086	7.0583001	6.976024	1.0866873	1.2054667	0.6019289	-1.319295837	4.96E-02	3.73E-03	-57.79342406
651	WRNIP1	6.8731305	7.0583001	7.4620859	4.8170878	1.2054667	0.6019289	-0.968662676	5.73E-02	1.24E-02	-57.79342406
652	MCC	6.4532097	6.9047187	7.1323668	1.0866873	1.2054667	0.6019289	-1.456646958	4.96E-02	2.57E-03	-57.73125842
653	NMUR1	7.0901803	6.7924268	7.0563116	5.6551006	1.2054667	0.6019289	-0.839507414	7.93E-02	2.41E-02	-57.71381923
654	CCL20	9.949176	8.8052757	6.4507011	6.3662802	1.2054667	0.6019289	-0.969796366	5.72E-02	1.23E-02	-57.6309631
655	GDAP2	6.6175557	7.0338116	6.564874	1.0866873	1.2054667	0.6019289	-1.446555092	4.96E-02	2.68E-03	-56.8207099
656	RACGAP1	6.6482929	7.0338116	8.2346552	6.32242	1.2054667	0.6019289	-0.816099459	8.70E-02	2.81E-02	-56.8207099
657	FBXO31	6.8989234	7.0338116	7.273415	6.0805901	1.2054667	0.6019289	-0.80824163	8.95E-02	2.94E-02	-56.8207099
658	AHCTF1	7.373845	6.4291897	6.8006628	1.0866873	1.2054667	0.6019289	-1.444807895	4.96E-02	2.71E-03	-56.77802403
659	KAT6A	10.9699811	11.1831093	11.5706927	7.335969	5.3627916	0.6019289	-1.181643125	4.99E-02	5.72E-03	-56.50543402
660	PLA2G2A	1.8744435	6.9047187	7.7465254	1.0866873	1.2054667	0.6019289	-0.811796465	8.87E-02	2.89E-02	-56.4159582
661	TMC5	6.4179694	7.1522986	6.564874	1.0866873	1.2054667	0.6019289	-1.420661147	4.96E-02	2.87E-03	-56.33815629
662	C14orf169	7.463005	6.8496647	6.4105447	1.0866873	1.2054667	0.6019289	-1.445476277	4.96E-02	2.70E-03	-56.04896295
663	ORAOV1	6.8201191	7.0089004	6.4105447	1.0866873	1.2054667	0.6019289	-1.44175751	4.96E-02	2.72E-03	-55.84800011
664	RAB24	7.1558353	6.8774542	6.0316576	1.0866873	1.2054667	0.6019289	-1.382539596	4.96E-02	3.16E-03	-55.3598023
665	PBX3	5.3354128	6.8774542	7.4222392	1.0866873	1.2054667	0.6019289	-1.266414594	4.96E-02	4.37E-03	-55.3598023
666	TRIP11	7.2983248	6.3911446	7.1809309	5.5826351	1.2054667	0.6019289	-0.839932745	7.93E-02	2.40E-02	-55.30030911
667	ARHGAP32	6.8731305	6.9314777	6.8006628	1.0866873	1.2054667	0.6019289	-1.497182857	4.96E-02	2.24E-03	-55.19414079
668	CCNC	6.8731305	7.0089004	3.7641245	1.0866873	1.2054667	0.6019289	-1.017993933	5.35E-02	1.01E-02	-55.19414079
669	TAF1D	10.324773	10.2084982	10.6313772	4.5400907	8.8624022	0.6019289	-0.93106596	6.13E-02	1.47E-02	-55.12681398
670	PXDC1	13.8357827	13.3895655	14.6550651	8.7677808	7.1932904	8.8763623	-1.287367142	4.96E-02	4.06E-03	-54.89880206
671	OSBPL3	4.963444	7.1970971	6.861515	1.0866873	1.2054667	0.6019289	-1.20153285	4.98E-02	5.34E-03	-54.75154075
672	GPKOW	8.7700497	6.6706551	6.976024	5.5826351	1.2054667	0.6019289	-0.918172687	6.33E-02	1.56E-02	-54.58971634
673	NKD2	6.9736463	6.3911446	7.9139132	4.3788962	1.2054667	0.6019289	-1.004673177	5.45E-02	1.07E-02	-54.49982243
674	CTNNBIP1	7.3365789	7.5987767	6.3692392	5.1531951	1.2054667	0.6019289	-0.914190684	6.38E-02	1.59E-02	-54.46699285
675	DNER	7.2788106	6.7328249	6.3558005	1.0866873	1.2054667	0.6019289	-1.427505584	4.96E-02	2.83E-03	-53.96198945
676	NOL7	6.9736463	6.8213295	4.2859964	1.0866873	1.2054667	0.6019289	-1.089665965	5.10E-02	7.84E-03	-53.24751041
677	SEMA3F	6.8201191	7.3033622	6.1759311	1.0866873	1.2054667	0.6019289	-1.404816045	4.96E-02	2.99E-03	-53.20285626
678	STK16	7.2389721	6.3911446	6.3267171	1.0866873	1.2054667	0.6019289	-1.386577772	4.96E-02	3.12E-03	-52.8850554
679	MRPL48	7.7305591	7.3635569	6.3267171	3.1012538	1.2054667	0.6019289	-1.192094794	4.98E-02	5.49E-03	-52.8850554
680	RRAGD	8.254752	7.9523826	6.3267171	6.9310735	1.2054667	0.6019289	-0.784928469	9.82E-02	3.42E-02	-52.8850554
681	SAA1	11.637507	13.0817734	9.8877056	5.9133149	1.2054667	7.4777211	-1.139465631	5.00E-02	6.59E-03	-52.86321164
682	KIFC2	6.1437849	6.8213295	6.9199049	1.0866873	1.2054667	0.6019289	-1.394743823	4.96E-02	3.04E-03	-52.50701226
683	C9orf72	7.1980024	6.7924268	6.9199049	5.5063453	1.2054667	0.6019289	-0.854566499	7.54E-02	2.20E-02	-52.50701226
684	VILL	6.6783891	6.3119075	7.3175252	1.0866873	1.2054667	0.6019289	-1.415130664	4.96E-02	2.91E-03	-52.34495401
685	EIF2B2	7.2590288	6.3119075	6.6362622	1.0866873	1.2054667	0.6019289	-1.411559831	4.96E-02	2.96E-03	-52.34495401
686	CXXC1P1	7.2983248	6.3119075	7.2508437	5.9712523	1.2054667	0.6019289	-0.795326087	9.44E-02	3.21E-02	-52.34495401
687	GHRLOS2	6.3067721	6.7629335	7.3390847	1.0866873	1.2054667	0.6019289	-1.421911546	4.96E-02	2.87E-03	-52.15895996
688	ABTB2	6.3067721	7.7111563	8.1272196	6.0269554	1.2054667	0.6019289	-0.85833366	7.44E-02	2.15E-02	-52.15895996
689	FLVCR1	6.3067721	7.1060646	7.0300422	5.5063453	1.2054667	0.6019289	-0.822668496	8.53E-02	2.70E-02	-52.15895996
690	OTUD4	11.5363574	12.2646977	12.727901	8.2753779	5.3627916	6.5688072	-1.165494096	4.99E-02	6.09E-03	-51.8362882
691	KCNC4	5.4911209	7.1060646	6.7692467	1.0866873	1.2054667	0.6019289	-1.282841303	4.96E-02	4.11E-03	-51.35950412
692	EDNRB	16.0242776	14.3204681	14.5115642	10.195188	10.3453823	7.6538745	-1.161692014	4.99E-02	6.16E-03	-51.22922893
693	NCAPD3	6.7650859	7.0338116	5.9741452	1.0866873	1.2054667	0.6019289	-1.364776213	4.96E-02	3.28E-03	-51.2115939
694	PPP1R13B	6.3067721	6.270596	8.313014	1.0866873	1.2054667	0.6019289	-1.346693475	4.96E-02	3.48E-03	-50.867318
695	DNAJB13	6.2677178	7.2405467	6.3558005	1.0866873	1.2054667	0.6019289	-1.374263704	4.96E-02	3.21E-03	-50.76593604
696	MEX3A	6.2677178	7.5987767	7.7784397	5.5063453	1.2054667	0.6019289	-0.889466152	6.80E-02	1.82E-02	-50.76593604
697	TMEM222	11.7356106	11.4212449	10.7826361	8.1174489	5.7625232	0.6019289	-1.082457507	5.13E-02	8.06E-03	-50.5178631
698	HHIPL1	7.9805393	6.8496647	6.861515	6.4903918	1.2054667	0.6019289	-0.788475009	9.66E-02	3.33E-02	-50.4243366
699	LOC286467	6.7367617	6.1390574	6.861515	1.0866873	1.2054667	0.6019289	-1.388247678	4.96E-02	3.10E-03	-50.21597183
700	TFAP2A	6.7367617	8.2784691	4.5083337	1.0866873	1.2054667	0.6019289	-1.139489964	5.00E-02	6.58E-03	-50.21597183
701	PI4K2A	12.9053268	13.4003826	14.1951669	8.5472581	7.8774997	0.6019289	-1.236807626	4.96E-02	4.78E-03	-50.14064835
702	SCNN1D	4.963444	6.7629335	6.8314096	1.0866873	1.2054667	0.6019289	-1.188371026	4.98E-02	5.55E-03	-49.38301053
703	ITGB7	6.2275774	7.9653908	9.729351	5.9133149	1.2054667	0.6019289	-0.945047362	5.96E-02	1.37E-02	-49.3729357
704	NRN1L	6.9491661	6.0726357	6.7042855	1.0866873	1.2054667	0.6019289	-1.376997207	4.96E-02	3.19E-03	-49.09819765
705	HLA-DMA	6.0082059	6.7020747	6.8314096	1.0866873	1.2054667	0.6019289	-1.363416853	4.96E-02	3.31E-03	-49.02301788
706	LMBR1L	6.8201191	6.5023977	7.6113033	5.1531951	1.2054667	0.6019289	-0.892364357	6.76E-02	1.79E-02	-48.99805002
707	WDR55	6.8201191	6.7328249	6.8910052	5.7241063	1.2054667	0.6019289	-0.801269748	9.19E-02	3.07E-02	-48.99805002
708	LYSMD2	6.6783891	7.2189854	5.5929159	1.0866873	1.2054667	0.6019289	-1.296386231	4.96E-02	3.97E-03	-48.22474775
709	PDZK1IP1	6.7928648	8.225386	5.5969865	1.6938929	1.2054667	0.6019289	-1.246212416	4.96E-02	4.66E-03	-48.08110433
710	NPW	6.186289	7.2189854	6.564874	1.0866873	1.2054667	0.6019289	-1.385451107	4.96E-02	3.14E-03	-47.97996091
711	FGFR3	6.186289	7.1970971	9.451056	4.9379926	1.2054667	0.6019289	-0.989652067	5.58E-02	1.13E-02	-47.97996091
712	DZIP1L	5.7003762	7.3437697	6.6706745	1.0866873	1.2054667	0.6019289	-1.31424787	4.96E-02	3.79E-03	-47.96756191
713	MADD	7.1980024	5.6616851	6.6706745	1.0866873	1.2054667	0.6019289	-1.307318272	4.96E-02	3.85E-03	-47.96756191
714	MID2	7.2590288	6.6706551	6.1759311	1.0866873	1.2054667	0.6019289	-1.393121706	4.96E-02	3.06E-03	-47.96691659
715	SLC27A4	7.1980024	6.6706551	2.9956812	1.0866873	1.2054667	0.6019289	-0.915008348	6.37E-02	1.58E-02	-47.96691659
716	SLC18A2	6.6175557	7.3830764	6.1759311	1.0866873	1.2054667	0.6019289	-1.387209714	4.96E-02	3.12E-03	-47.63672085
717	DTNB	6.6482929	8.1129752	5.9741452	1.0866873	1.2054667	0.6019289	-1.347770316	4.96E-02	3.44E-03	-47.22914655
718	PRSS53	6.6482929	7.1522986	5.5715986	1.0866873	1.2054667	0.6019289	-1.290519788	4.96E-02	4.02E-03	-47.22914655
719	MGC12982	6.6482929	4.3899364	6.976024	1.0866873	1.2054667	0.6019289	-1.098430029	5.08E-02	7.59E-03	-47.22914655
720	C8orf86	10.3669723	10.806712	10.1109305	6.4088472	4.8088443	0.6019289	-1.180045145	4.99E-02	5.78E-03	-47.11544113
721	KDM2B	6.1437849	6.8496647	7.481604	5.7899671	1.2054667	0.6019289	-0.789394032	9.62E-02	3.31E-02	-46.58701386
722	KIAA0415	6.5861495	8.0037262	6.7371315	5.9712523	1.2054667	0.6019289	-0.819411638	8.60E-02	2.75E-02	-46.25908547
723	IQSEC2	6.6175557	6.0497213	7.273415	1.0866873	1.2054667	0.6019289	-1.368007005	4.96E-02	3.26E-03	-46.2335532
724	TNFRSF25	6.4532097	6.7328249	9.0869404	4.9379926	1.2054667	0.6019289	-0.967924895	5.73E-02	1.25E-02	-46.12120124
725	GNL3L	8.2647067	8.0533052	7.8402254	7.0702087	2.5373444	0.6019289	-0.819243207	8.61E-02	2.76E-02	-45.75827541
726	MMP10	7.4971815	5.4876732	6.6010094	1.0866873	1.2054667	0.6019289	-1.274777825	4.96E-02	4.19E-03	-45.70632956
727	FCHSD1	6.5861495	4.7365865	6.976024	1.0866873	1.2054667	0.6019289	-1.148806111	5.00E-02	6.42E-03	-45.23796818
728	CAMSAP1	6.2275774	7.6317881	6.7042855	5.9133149	1.2054667	0.6019289	-0.780687291	9.98E-02	3.50E-02	-45.21779682
729	C8orf73	6.0999914	6.1390574	6.8314096	1.0866873	1.2054667	0.6019289	-1.329536207	4.96E-02	3.62E-03	-45.19409703
730	LOC440944	8.3882311	8.101237	8.4180516	6.9015613	2.9023413	0.6019289	-0.863501351	7.32E-02	2.09E-02	-44.81437991
731	DDIT4L	6.8201191	3.3213504	6.564874	1.0866873	1.2054667	0.6019289	-0.940386813	6.01E-02	1.40E-02	-44.57573489
732	PDE4B	6.6783891	5.1957839	6.6010094	1.0866873	1.2054667	0.6019289	-1.216104931	4.96E-02	5.11E-03	-44.41337869
733	BRAP	7.2590288	6.0726357	6.4897707	1.0866873	1.2054667	0.6019289	-1.360198297	4.96E-02	3.34E-03	-44.34522153
734	HGF	8.234634	6.0726357	6.8910052	5.5826351	1.2054667	0.6019289	-0.845168108	7.80E-02	2.32E-02	-44.34522153
735	QPRT	6.8989234	6.0726357	6.976024	5.2498839	1.2054667	0.6019289	-0.819629312	8.60E-02	2.75E-02	-44.34522153
736	SLC7A5	12.236315	13.1215399	11.8653879	9.3352666	1.2054667	6.7657063	-1.0737793	5.13E-02	8.25E-03	-44.34220984
737	TARBP2	7.2788106	6.0726357	6.0721689	1.0866873	1.2054667	0.6019289	-1.312720057	4.96E-02	3.81E-03	-44.33087692
738	CLEC4E	6.5540448	4.3513152	8.1997247	1.0866873	1.2054667	0.6019289	-1.106224223	5.06E-02	7.40E-03	-44.24239204
739	SGIP1	7.2788106	6.0604012	6.2829045	1.0866873	1.2054667	0.6019289	-1.336401969	4.96E-02	3.55E-03	-43.97075077
740	FAM122B	7.2186326	6.3520696	6.0560619	1.0866873	1.2054667	0.6019289	-1.344170962	4.96E-02	3.50E-03	-43.83869544
741	POU3F1	6.0548278	6.3119075	8.5253933	1.0866873	1.2054667	0.6019289	-1.315525305	4.96E-02	3.77E-03	-43.80121316
742	SFXN1	8.2039211	6.537655	6.0540376	1.0866873	1.2054667	0.6019289	-1.346500584	4.96E-02	3.48E-03	-43.77722656
743	POLR1C	6.2677178	7.2405467	6.0540376	1.0866873	1.2054667	0.6019289	-1.334331058	4.96E-02	3.58E-03	-43.77722656
744	RSPRY1	6.1437849	6.0497213	7.1074578	1.0866873	1.2054667	0.6019289	-1.32103371	4.96E-02	3.71E-03	-43.64644834
745	FAM115C	6.6482929	6.3911446	7.3812609	4.5400907	1.2054667	0.6019289	-0.935446678	6.08E-02	1.43E-02	-43.49646331
746	DAGLA	6.5212096	5.8096013	7.1809309	1.0866873	1.2054667	0.6019289	-1.321482684	4.96E-02	3.70E-03	-43.24682539
747	LOC401127	6.5212096	5.8096013	7.6463154	1.0866873	1.2054667	0.6019289	-1.318003394	4.96E-02	3.76E-03	-43.24682539
748	ZNF589	6.5212096	4.8079702	6.861515	1.0866873	1.2054667	0.6019289	-1.154505115	4.99E-02	6.33E-03	-43.24682539
749	GPRIN1	6.3818471	6.7924268	6.0316576	1.0866873	1.2054667	0.6019289	-1.34524293	4.96E-02	3.49E-03	-43.10336796
750	ZBTB39	6.6482929	6.5023977	5.7029118	1.0866873	1.2054667	0.6019289	-1.296949779	4.96E-02	3.97E-03	-42.68657254
751	CWF19L1	6.7078705	6.5023977	4.9444683	1.0866873	1.2054667	0.6019289	-1.171736265	4.99E-02	5.96E-03	-42.68657254
752	EIF4EBP1	7.2590288	6.5023977	3.7641245	1.0866873	1.2054667	0.6019289	-1.009282897	5.43E-02	1.05E-02	-42.68657254
753	NSMAF	6.6175557	5.8096013	6.6010094	1.0866873	1.2054667	0.6019289	-1.318446245	4.96E-02	3.75E-03	-42.57955515
754	REXO4	8.1830764	8.2888552	6.0125266	5.5826351	1.2054667	0.6019289	-0.916377462	6.33E-02	1.57E-02	-42.53556349
755	INPP5D	6.0082059	6.270596	8.8671038	1.0866873	1.2054667	0.6019289	-1.298416296	4.96E-02	3.94E-03	-42.40836537
756	LOC100133091	5.4911209	6.7020747	6.4897707	1.0866873	1.2054667	0.6019289	-1.261717222	4.96E-02	4.42E-03	-42.31459405
757	STC2	6.4876101	7.5649923	3.9352215	1.0866873	1.2054667	0.6019289	-1.038058792	5.26E-02	9.40E-03	-42.25126886
758	NR5A2	6.4876101	6.270596	6.5278107	1.0866873	3.9031434	0.6019289	-0.953561114	5.86E-02	1.31E-02	-42.25126886
759	SCFD2	6.4179694	6.0441977	6.6010094	1.0866873	1.2054667	0.6019289	-1.346879903	4.96E-02	3.47E-03	-42.09399983
760	CACNA1H	7.463005	6.4662577	5.5715986	1.0866873	1.2054667	0.6019289	-1.278012966	4.96E-02	4.13E-03	-41.63054178
761	REPIN1	11.4797912	11.4527639	10.7038034	6.0805901	1.2054667	8.4493889	-1.010947882	5.42E-02	1.04E-02	-41.41765033
762	CCDC22	7.6416849	6.5720715	6.4105447	5.5826351	1.2054667	0.6019289	-0.82134412	8.54E-02	2.72E-02	-41.25808009
763	XRRA1	6.5861495	6.5720715	6.1759311	4.9379926	1.2054667	0.6019289	-0.819989981	8.58E-02	2.74E-02	-41.25808009
764	SLAMF1	6.4532097	4.7365865	7.1323668	1.0866873	1.2054667	0.6019289	-1.145061522	5.00E-02	6.47E-03	-41.25572316
765	LRP8	6.4532097	6.6056864	4.4498938	1.0866873	1.2054667	0.6019289	-1.088987639	5.11E-02	7.86E-03	-41.25572316
766	CDH13	6.4532097	5.8096013	6.564874	1.0866873	1.2054667	0.6019289	-1.310142409	4.96E-02	3.83E-03	-41.05275997
767	RPS6KA5	6.2275774	6.5720715	6.564874	4.9379926	1.2054667	0.6019289	-0.82227276	8.54E-02	2.71E-02	-41.05275997
768	ASRGL1	6.5540448	6.1842483	6.3692392	1.0866873	1.2054667	0.6019289	-1.3620059	4.96E-02	3.32E-03	-40.74576236
769	ANKAR	6.5540448	6.0726357	6.0560619	1.0866873	1.2054667	0.6019289	-1.315309508	4.96E-02	3.77E-03	-40.74576236
770	PAN3-AS1	6.5540448	6.0924064	6.8910052	4.5400907	1.2054667	0.6019289	-0.87914413	6.98E-02	1.93E-02	-40.74576236
771	XPO4	6.6175557	6.4291897	5.5969865	1.0866873	1.2054667	0.6019289	-1.274663474	4.96E-02	4.20E-03	-40.57452592
772	NRP2	7.1342805	6.4291897	5.018694	1.0866873	1.2054667	0.6019289	-1.187535678	4.99E-02	5.57E-03	-40.57452592
773	G0S2	7.7590076	8.0533052	7.8701536	6.6046733	2.5373444	0.6019289	-0.840819309	7.91E-02	2.39E-02	-40.30282763
774	ERMP1	6.5212096	6.537655	5.018694	1.0866873	1.2054667	0.6019289	-1.179438344	4.99E-02	5.82E-03	-40.28548644
775	SETMAR	6.4179694	6.7924268	5.2252164	1.0866873	1.2054667	0.6019289	-1.215484752	4.96E-02	5.13E-03	-40.26018907
776	PSAT1	6.4179694	7.4213407	2.1654208	1.0866873	1.2054667	0.6019289	-0.812862157	8.82E-02	2.86E-02	-40.26018907
777	PCMT1	12.0285424	11.7397701	11.5042513	6.4088472	1.2054667	7.925186	-1.135012583	5.00E-02	6.66E-03	-40.25016683
