	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
4565	CLDN10	3.024504	4.80797	4.508334	5.026959	6.613395	7.748756	0.560477022	6.18E-02	5.11E-02	4.302160883
4566	LOC100506866	3.819732	3.32135	2.165421	4.718672	5.509998	5.426231	0.559891101	6.19E-02	5.12E-02	4.301620471
4567	PLCXD1	5.658609	6.228068	5.974145	6.651882	8.077554	8.96375	0.495659977	7.71E-02	7.24E-02	4.297235736
4568	UTRN	5.897292	6.537655	7.156853	8.641022	8.385634	8.997112	0.590048615	5.74E-02	4.46E-02	4.297110305
4569	SNHG8	4.309025	6.184248	5.609945	8.286188	7.406567	7.668215	0.629688342	5.32E-02	3.81E-02	4.292861342
4570	RFX5	5.744513	3.872014	3.324375	6.395481	6.373501	5.426231	0.434777508	9.95E-02	0.105559034	4.292612468
4571	DHDDS	3.350997	2.023048	3.324375	5.448591	5.317867	5.426231	0.680833229	4.95E-02	3.16E-02	4.292612468
4572	TMEM170B	4.209882	3.872014	4.449894	5.891233	6.551443	6.385515	0.601604758	5.61E-02	4.25E-02	4.291699032
4573	DAPK1	2.993831	2.023048	2.379345	5.095353	4.797798	2.921909	0.455431968	9.14E-02	9.29E-02	4.291619162
4574	TCF7	3.350997	4.389936	5.217616	6.244586	7.31791	6.32627	0.596947402	5.66E-02	4.34E-02	4.287968018
4575	TTPA	1.874444	2.023048	2.995681	5.095353	3.134528	4.146207	0.469170619	8.58E-02	8.49E-02	4.286118776
4576	BTN2A3P	1.874444	2.023048	2.379345	2.820813	4.131418	4.476242	0.457304569	9.06E-02	9.18E-02	4.277882312
4577	IMMP2L	4.815804	3.770995	2.379345	6.244586	5.936219	4.476242	0.460326649	8.93E-02	8.99E-02	4.277882312
4578	EIF3IP1	2.993831	2.023048	2.379345	5.095353	3.571326	4.476242	0.51019337	7.32E-02	6.67E-02	4.277882312
4579	ZNF238	3.839948	4.389936	5.389265	8.069577	5.936219	6.129407	0.53664884	6.65E-02	5.75E-02	4.27602706
4580	EPRS	3.350997	2.406905	2.995681	4.739845	5.306419	5.091834	0.599473707	5.64E-02	4.29E-02	4.275676573
4581	RPP14	6.227577	5.487673	5.974145	7.835902	8.385634	7.582913	0.574120156	5.97E-02	4.80E-02	4.272972883
4582	ZYG11A	3.024504	4.830496	4.754917	6.651882	5.936219	6.924055	0.59170848	5.72E-02	4.43E-02	4.26799743
4583	WDR74	5.700376	5.487673	5.571599	6.811341	7.793829	7.695565	0.520655908	7.03E-02	6.27E-02	4.267681864
4584	MMGT1	4.682076	3.770995	2.165421	4.739845	6.774676	5.446557	0.506259231	7.42E-02	6.81E-02	4.265159262
4585	DDX10	4.815804	5.148082	5.018694	7.109557	7.505595	5.446557	0.43779712	9.82E-02	0.103635931	4.260027915
4586	LOC100506497	6.973646	6.605686	6.861515	8.069577	8.951948	9.201749	0.537006959	6.64E-02	5.74E-02	4.25875928
4587	TCEA3	5.328526	4.736586	5.702912	7.792994	7.414086	7.395512	0.643790551	5.19E-02	3.61E-02	4.257722988
4588	RREB1	5.316227	6.049721	5.723602	8.139755	7.406567	7.774634	0.588636771	5.75E-02	4.48E-02	4.257579181
4589	NPAS3	3.024504	3.360637	3.90836	5.448591	6.613395	3.630092	0.435245497	9.93E-02	0.105231031	4.251447552
4590	AMICA1	3.839948	3.360637	5.389265	5.448591	5.857745	7.553321	0.507539493	7.39E-02	6.77E-02	4.251447552
4591	EDA	3.350997	3.360637	2.165421	5.448591	4.539173	4.790662	0.530276509	6.79E-02	5.96E-02	4.251447552
4592	KCNMB3	4.263463	3.360637	2.165421	5.448591	5.317867	5.580533	0.569024334	6.05E-02	4.91E-02	4.251447552
4593	HSPA5	11.147253	9.327635	9.008374	12.379263	11.414799	11.131628	0.454128157	9.19E-02	9.36E-02	4.249118032
4594	NEIL2	4.309025	4.80797	4.285996	6.395481	7.31791	5.634184	0.529148855	6.82E-02	6.00E-02	4.247033824
4595	UXT	7.480194	6.35207	6.704285	8.79031	8.867558	8.564524	0.530231628	6.79E-02	5.96E-02	4.245764434
4596	LOC283888	1.874444	3.360637	4.449894	5.095353	6.043524	5.446557	0.571453164	6.02E-02	4.86E-02	4.245457746
4597	MEGF9	6.924263	7.08238	6.769247	8.460842	9.009341	9.562759	0.585911991	5.79E-02	4.54E-02	4.242978847
4598	WDR67	3.350997	2.809601	2.379345	4.894482	4.539173	5.426231	0.583491483	5.82E-02	4.59E-02	4.242400805
4599	UBAP2L	7.626325	6.537655	6.948237	9.710468	9.228189	7.523109	0.44978111	9.35E-02	9.64E-02	4.240231911
4600	NKAPL	3.024504	2.023048	2.165421	4.739845	3.134528	5.106393	0.491641702	7.84E-02	7.41E-02	4.233611524
4601	STARD4	3.024504	2.023048	2.165421	4.802615	3.134528	5.106393	0.496151312	7.69E-02	7.22E-02	4.233611524
4602	PSMD7	7.09018	6.466258	4.449894	9.171571	8.258856	7.897492	0.593606544	5.70E-02	4.39E-02	4.232149161
4603	ZNF620	3.819732	2.023048	2.165421	4.013424	5.317867	5.900694	0.597294271	5.66E-02	4.33E-02	4.230892705
4604	TTC27	3.819732	3.872014	3.90836	6.550689	5.920411	5.900694	0.655403665	5.11E-02	3.43E-02	4.230892705
4605	LNX1	3.839948	4.389936	2.995681	7.814607	5.920411	4.790662	0.579383195	5.88E-02	4.68E-02	4.229426657
4606	OBSL1	6.267718	6.03611	5.571599	7.274575	8.777924	8.11568	0.56542101	6.11E-02	4.99E-02	4.2268141
4607	NUDT15	3.350997	4.80797	4.508334	6.811341	6.205902	6.587378	0.623783793	5.37E-02	3.89E-02	4.225271913
4608	OSR2	5.335413	3.872014	6.601009	6.651882	7.414086	8.32282	0.528074578	6.84E-02	6.03E-02	4.224186659
4609	ASL	5.328526	5.297868	5.571599	7.109557	7.406567	8.488368	0.620433217	5.40E-02	3.94E-02	4.222334823
4610	PARP6	7.355332	6.311907	6.012527	8.087444	8.928336	9.285145	0.585563116	5.79E-02	4.55E-02	4.213203065
4611	MTMR14	3.024504	3.360637	5.389265	5.095353	7.174648	6.129407	0.528208093	6.84E-02	6.03E-02	4.201337666
4612	C3orf51	6.054828	6.537655	5.609945	7.074163	8.220489	8.60836	0.505123674	7.45E-02	6.86E-02	4.200918708
4613	RAP2C	5.700376	4.830496	4.285996	7.771052	7.191402	5.446557	0.461400684	8.89E-02	8.92E-02	4.200833543
4614	BMS1P4	3.024504	2.406905	3.764125	4.802615	5.920411	4.476242	0.524366782	6.93E-02	6.14E-02	4.196936656
4615	EIF3A	7.956174	7.829709	7.98402	10.025188	10.307217	9.635186	0.602378608	5.60E-02	4.23E-02	4.195996346
4616	MBD5	3.024504	2.023048	3.935222	4.341916	5.353925	5.091834	0.501414203	7.57E-02	7.02E-02	4.191102014
4617	SESTD1	6.099991	6.849665	6.031658	8.239009	8.098861	8.622681	0.563929962	6.12E-02	5.02E-02	4.190734539
4618	NCBP1	6.008206	6.957749	6.054038	8.122528	8.469821	8.074602	0.528396288	6.84E-02	6.02E-02	4.188391789
4619	SUV39H2	1.874444	3.360637	3.90836	4.739845	5.936219	5.426231	0.590450289	5.74E-02	4.45E-02	4.18606193
4620	LPAR6	5.491121	6.044198	6.601009	8.665019	8.033973	7.695565	0.570398128	6.03E-02	4.88E-02	4.181467599
4621	FRAT2	5.263699	2.406905	5.225216	6.857154	6.189775	7.327219	0.589189615	5.75E-02	4.48E-02	4.180049374
4622	UTP20	3.819732	4.911517	4.449894	6.063041	7.066159	5.882028	0.523173605	6.97E-02	6.20E-02	4.176502805
4623	PITX1	3.839948	2.406905	2.165421	5.026959	3.134528	5.900694	0.448581819	9.40E-02	9.71E-02	4.172019732
4624	PLEKHA2	6.227577	6.03611	7.132367	8.286188	8.140553	8.894619	0.542843052	6.50E-02	5.56E-02	4.165848682
4625	G2E3	4.682076	3.872014	5.592916	6.498222	7.53715	6.73963	0.57882614	5.89E-02	4.69E-02	4.162798874
4626	SPAG16	4.963444	2.023048	5.389265	6.960054	7.187136	7.020304	0.683202521	4.94E-02	3.13E-02	4.160797452
4627	PERP	7.943836	9.622716	7.663508	11.323088	10.265423	9.717557	0.506182883	7.42E-02	6.82E-02	4.152697505
4628	REPS1	4.743564	4.351315	2.379345	6.283686	6.794431	6.129407	0.646438144	5.18E-02	3.57E-02	4.143549777
4629	EXOC2	3.819732	3.872014	2.379345	5.252045	5.920411	4.790662	0.514423673	7.19E-02	6.50E-02	4.136460127
4630	FN1	6.648293	7.530398	7.956385	9.466036	10.002574	8.834367	0.549543218	6.39E-02	5.39E-02	4.130136648
4631	TNFAIP8L3	5.328526	4.351315	2.379345	6.396698	7.292524	5.580533	0.568560215	6.06E-02	4.92E-02	4.127826737
4632	PKN2	6.054828	5.43468	5.018694	7.531061	8.098861	6.924055	0.547245481	6.42E-02	5.44E-02	4.123967347
4633	RTKN2	1.874444	2.809601	4.508334	6.550689	5.165949	3.630092	0.469253449	8.58E-02	8.49E-02	4.11917554
4634	MACC1	5.056948	5.661685	5.217616	7.25991	7.25505	7.492252	0.590659894	5.73E-02	4.45E-02	4.119000641
4635	GEMIN8	5.491121	3.360637	5.389265	7.531061	5.509998	6.587378	0.434208146	9.98E-02	0.105985709	4.112283993
4636	TPPP3	5.056948	6.311907	7.840225	7.33564	8.350533	9.710869	0.481046897	8.20E-02	7.92E-02	4.108540349
4637	PLXNA2	3.819732	2.406905	2.995681	4.013424	5.857745	5.580533	0.527769835	6.84E-02	6.03E-02	4.106793001
4638	PTAR1	7.067614	5.297868	5.217616	7.607339	8.402869	7.255535	0.483019905	8.13E-02	7.83E-02	4.106527637
4639	LOC100506190	6.054828	6.072636	5.217616	7.30543	7.25505	8.534542	0.513350921	7.22E-02	6.54E-02	4.105147676
4640	GYG2	3.839948	2.023048	4.508334	6.252746	4.539173	5.874974	0.507449899	7.40E-02	6.78E-02	4.098298853
4641	NBPF3	3.839948	3.770995	4.449894	5.705318	7.56803	5.874974	0.61179168	5.48E-02	4.06E-02	4.098298853
4642	NRN1	5.263699	4.351315	5.225216	7.25991	6.237456	9.311906	0.635366342	5.27E-02	3.73E-02	4.097356656
4643	VKORC1L1	4.309025	3.770995	4.285996	7.243046	6.319269	4.476242	0.465605725	8.72E-02	8.69E-02	4.093323851
4644	POLR3B	2.993831	2.023048	3.764125	5.026959	4.539173	5.446557	0.547086125	6.42E-02	5.44E-02	4.092911827
4645	ARHGAP5	6.054828	6.072636	5.723602	8.087444	8.564762	7.582913	0.602091357	5.60E-02	4.24E-02	4.091461253
4646	C1orf172	2.201691	3.32135	2.165421	4.894482	5.353925	2.921909	0.449411004	9.37E-02	9.67E-02	4.091343135
4647	DOLPP1	4.639409	3.32135	2.379345	5.252045	5.353925	5.900694	0.525076964	6.92E-02	6.12E-02	4.091343135
4648	PLCL1	3.350997	3.32135	4.449894	6.396698	5.353925	5.900694	0.587073877	5.77E-02	4.51E-02	4.091343135
4649	PBX1	8.720278	6.670655	7.500862	8.833301	9.736368	9.532738	0.447178066	9.44E-02	9.79E-02	4.089364758
4650	LOC494141	2.201691	2.023048	2.995681	5.026959	4.608763	2.921909	0.451714043	9.27E-02	9.52E-02	4.087666117
4651	CYB561D1	4.309025	2.023048	2.995681	5.026959	4.608763	5.446557	0.487570689	7.97E-02	7.61E-02	4.087666117
4652	CACNA2D2	2.201691	4.389936	2.995681	5.026959	4.797798	5.882028	0.516584771	7.13E-02	6.42E-02	4.087666117
4653	GYG1	6.143785	6.060401	4.508334	8.173604	7.292524	6.924055	0.488114421	7.95E-02	7.58E-02	4.083535592
4654	DNALI1	4.209882	2.023048	2.379345	6.067497	6.237456	3.676349	0.571517723	6.01E-02	4.86E-02	4.077185857
4655	C12orf51	5.744513	4.413323	6.282905	7.771052	7.440337	8.232333	0.60944289	5.51E-02	4.10E-02	4.074262825
4656	KIAA1217	3.839948	5.297868	6.175931	6.857154	8.200916	6.649696	0.524189992	6.93E-02	6.15E-02	4.069876862
4657	GPR110	4.682076	4.750708	5.389265	6.395481	7.414086	7.033813	0.557240665	6.24E-02	5.19E-02	4.069414057
4658	GEN1	5.328526	2.809601	6.072169	7.25991	8.033973	7.352555	0.662288615	5.06E-02	3.36E-02	4.067179921
4659	ALG13	6.054828	7.106065	5.018694	8.051486	8.077554	8.66481	0.570587741	6.03E-02	4.88E-02	4.063509413
4660	CLSPN	6.736762	6.466258	6.012527	8.033165	8.486085	9.257878	0.600166288	5.63E-02	4.28E-02	4.057634517
4661	LOC100506035	4.263463	2.023048	2.995681	6.283686	3.134528	6.195186	0.47417119	8.40E-02	8.24E-02	4.056465055
4662	SORBS2	6.48761	5.297868	3.324375	8.447068	7.31791	7.033813	0.603416045	5.58E-02	4.21E-02	4.05595508
4663	PCBP4	4.639409	4.911517	4.754917	6.395481	6.774676	7.722406	0.604603375	5.57E-02	4.19E-02	4.05516005
4664	SSU72	7.067614	7.598777	6.410545	9.08528	8.609988	9.438736	0.55342217	6.31E-02	5.29E-02	4.049280323
4665	C3orf37	6.054828	4.80797	5.723602	6.067497	7.740604	8.194487	0.454121151	9.19E-02	9.36E-02	4.047418146
4666	PIGA	7.410173	6.605686	5.389265	8.955085	8.4199	8.622681	0.572746041	5.99E-02	4.83E-02	4.047397101
4667	RPS14	6.417969	7.0089	6.704285	9.410337	8.220489	8.719135	0.573602117	5.98E-02	4.81E-02	4.041384257
4668	RAB6B	4.639409	4.80797	2.165421	6.651882	6.640994	6.722123	0.685857125	4.93E-02	3.11E-02	4.034732995
4669	FKBP1B	4.639409	4.413323	3.90836	6.339437	5.920411	6.73963	0.567081452	6.08E-02	4.95E-02	4.033551695
4670	BRI3	8.051258	6.877454	7.056312	10.061802	9.532215	8.232333	0.501342105	7.57E-02	7.02E-02	4.029341386
4671	MGST1	6.186289	5.809601	3.764125	11.567071	7.819723	4.562324	0.50661178	7.42E-02	6.80E-02	4.028162114
4672	KLHDC10	5.779429	5.809601	4.724406	7.70315	7.819723	7.582913	0.63026408	5.32E-02	3.81E-02	4.028162114
4673	SELT	7.218633	7.129367	6.919905	9.229044	9.138429	8.622681	0.554869911	6.29E-02	5.25E-02	4.025204904
4674	SOS2	4.682076	5.195784	6.175931	7.771052	7.740604	6.69026	0.540281043	6.57E-02	5.65E-02	4.022754097
4675	FEZ2	6.143785	5.661685	2.995681	7.477873	7.68534	7.668215	0.635772622	5.26E-02	3.72E-02	4.018146841
4676	PHF13	4.263463	5.148082	6.326717	8.190235	8.332658	6.051818	0.545377646	6.46E-02	5.49E-02	4.016505352
4677	SOWAHC	5.263699	5.487673	6.054038	7.70315	7.269549	7.492252	0.539705163	6.58E-02	5.67E-02	4.012714825
4678	NAA60	4.743564	4.736586	6.054038	7.30543	7.473335	6.73963	0.536212892	6.66E-02	5.77E-02	4.00844831
4679	EXOC8	3.350997	2.023048	3.90836	6.498222	5.353925	3.630092	0.488238323	7.94E-02	7.57E-02	4.008127094
4680	C3orf64	4.639409	4.750708	4.508334	7.144104	6.640994	5.882028	0.533769656	6.71E-02	5.84E-02	4.004397453
4681	DDX58	5.779429	6.092406	6.704285	7.631894	8.564762	8.705744	0.575883006	5.94E-02	4.75E-02	4.004046935
4682	SUDS3	5.304463	4.80797	4.508334	7.30543	7.191402	5.580533	0.474600847	8.39E-02	8.22E-02	4.002684165
4683	SLC37A3	5.753024	5.809601	6.056062	7.582358	8.055928	8.010706	0.590114799	5.74E-02	4.46E-02	3.999629121
4684	FLJ35424	2.201691	3.32135	2.379345	5.320955	3.134528	5.091834	0.469830941	8.56E-02	8.46E-02	3.998903641
4685	ZNHIT2	3.350997	3.32135	2.379345	6.395481	5.317867	4.146207	0.574115961	5.97E-02	4.80E-02	3.990352321
4686	TFAP2B	3.819732	3.32135	2.165421	5.743334	5.317867	4.790662	0.575492814	5.95E-02	4.77E-02	3.990352321
4687	C14orf182	6.099991	6.638536	5.389265	7.30543	8.751258	8.095288	0.530977025	6.77E-02	5.94E-02	3.98697945
4688	MRPS5	6.678389	5.340619	3.324375	7.33564	7.68534	6.385515	0.472388372	8.47E-02	8.33E-02	3.986217739
4689	C11orf58	8.607466	7.815412	7.204614	10.279516	9.809281	9.248674	0.509904928	7.32E-02	6.68E-02	3.983036797
4690	C11orf80	1.874444	4.80797	3.324375	4.718672	5.317867	5.882028	0.475981374	8.35E-02	8.15E-02	3.981996143
4691	RALGPS2	3.350997	2.809601	3.324375	7.243046	5.317867	4.476242	0.61903513	5.41E-02	3.96E-02	3.981996143
4692	C12orf68	1.874444	2.809601	3.935222	4.802615	4.131418	5.106393	0.464448656	8.76E-02	8.75E-02	3.980677711
4693	UBE2D4	4.963444	4.736586	3.324375	6.954147	6.043524	6.385515	0.556839455	6.24E-02	5.20E-02	3.974306902
4694	INADL	5.700376	5.362142	3.324375	7.450526	6.640994	7.352555	0.58608689	5.79E-02	4.53E-02	3.973507129
4695	TNFSF11	1.874444	2.023048	2.165421	4.013424	4.539173	2.921909	0.485866819	8.04E-02	7.70E-02	3.973404729
4696	FBXO24	1.874444	2.023048	2.379345	4.013424	5.317867	2.921909	0.505921296	7.43E-02	6.83E-02	3.973404729
4697	ATP10B	1.874444	2.023048	2.165421	4.013424	5.306419	2.921909	0.524969789	6.92E-02	6.13E-02	3.973404729
4698	EDIL3	1.874444	2.023048	2.165421	4.013424	3.134528	4.790662	0.527242794	6.85E-02	6.05E-02	3.973404729
4699	SHISA2	1.874444	2.023048	2.379345	4.013424	5.165949	3.630092	0.586265489	5.78E-02	4.53E-02	3.973404729
4700	COL6A5	1.874444	2.023048	2.165421	4.013424	4.608763	3.676349	0.591458225	5.72E-02	4.43E-02	3.973404729
4701	C14orf1	2.201691	2.023048	2.165421	4.013424	5.317867	4.146207	0.64776718	5.16E-02	3.54E-02	3.973404729
4702	LOC100652768	1.874444	2.023048	2.165421	4.013424	6.205902	3.676349	0.648439971	5.16E-02	3.53E-02	3.973404729
4703	METTL8	7.373845	6.228068	6.704285	8.033165	9.107223	9.363984	0.550223684	6.38E-02	5.37E-02	3.972751676
4704	LYSMD3	5.856559	2.809601	4.944468	6.857154	7.845161	6.587378	0.608071352	5.52E-02	4.13E-02	3.968523126
4705	SIVA1	6.52121	6.762934	6.800663	9.102956	8.751258	7.395512	0.458264558	9.02E-02	9.11E-02	3.967757998
4706	C10orf140	6.381847	3.770995	5.609945	6.396698	7.598264	7.873743	0.493238101	7.78E-02	7.34E-02	3.967743206
4707	SLC30A7	5.753024	4.911517	6.737132	7.726141	8.724089	7.291822	0.541101817	6.55E-02	5.62E-02	3.964000229
4708	HUS1	2.993831	4.736586	3.935222	5.448591	5.306419	6.722123	0.496140421	7.69E-02	7.22E-02	3.960099491
4709	BCORP1	1.874444	3.770995	3.935222	4.013424	5.920411	5.446557	0.471043663	8.52E-02	8.40E-02	3.959145233
4710	TMPRSS11B	5.982974	5.195784	6.326717	6.544171	7.96603	9.008063	0.498862232	7.61E-02	7.10E-02	3.953296283
4711	ACRC	1.874444	2.023048	3.90836	5.891233	4.608763	2.921909	0.434375401	9.97E-02	0.105826472	3.952795424
4712	PRH1-PRR4	4.815804	3.872014	3.324375	6.954147	5.306419	5.426231	0.483106106	8.13E-02	7.82E-02	3.950525538
4713	BRAF	1.874444	2.406905	2.165421	2.820813	4.608763	4.146207	0.451517728	9.27E-02	9.53E-02	3.947082503
4714	TRPV5	1.874444	2.406905	2.165421	2.820813	5.165949	4.146207	0.482885004	8.14E-02	7.84E-02	3.947082503
4715	C10orf96	1.874444	2.023048	2.165421	4.013424	3.134528	4.146207	0.49017831	7.89E-02	7.48E-02	3.947082503
4716	TBC1D8B	3.350997	2.023048	2.165421	4.739845	4.131418	4.146207	0.494151445	7.77E-02	7.31E-02	3.947082503
4717	IL3RA	3.024504	2.023048	2.165421	5.095353	3.571326	4.146207	0.494809579	7.74E-02	7.28E-02	3.947082503
4718	TARS2	2.201691	2.023048	2.165421	4.894482	3.134528	4.146207	0.515342685	7.16E-02	6.46E-02	3.947082503
4719	NHSL1	3.024504	2.809601	2.165421	4.739845	6.043524	4.146207	0.600633724	5.63E-02	4.27E-02	3.947082503
4720	PIK3C2B	4.963444	3.360637	4.449894	6.283686	5.353925	6.942983	0.497677909	7.65E-02	7.16E-02	3.943670223
4721	TRIM32	3.839948	4.736586	3.764125	5.743334	5.920411	5.900694	0.49100732	7.86E-02	7.44E-02	3.942770789
4722	NPNT	4.815804	2.023048	3.764125	5.743334	6.043524	5.091834	0.511410563	7.29E-02	6.63E-02	3.942770789
4723	MRPS30	4.682076	5.297868	3.764125	5.743334	6.319269	7.920856	0.517583354	7.10E-02	6.38E-02	3.942770789
4724	PIGY	8.559749	8.003726	7.401896	10.380803	10.479583	9.380933	0.563313044	6.13E-02	5.03E-02	3.942300378
4725	LRRC42	4.639409	5.661685	4.944468	6.954147	7.53715	6.618407	0.537924378	6.63E-02	5.72E-02	3.942191547
4726	VAMP4	6.267718	4.80797	5.018694	6.811341	6.78473	8.25089	0.492438187	7.81E-02	7.38E-02	3.9360801
4727	TEX10	4.639409	6.502398	6.769247	6.664985	8.033973	8.745549	0.44602248	9.50E-02	9.86E-02	3.934833145
4728	CHID1	7.04469	6.391145	5.974145	7.556937	9.02055	8.66481	0.51585035	7.15E-02	6.45E-02	3.933628785
4729	THY1	5.700376	6.732825	6.704285	7.177844	9.601037	8.678584	0.525020702	6.92E-02	6.13E-02	3.92937241
4730	PPIE	5.897292	4.830496	5.974145	6.339437	7.870158	8.194487	0.486144988	8.03E-02	7.68E-02	3.925472687
4731	PPEF2	3.819732	4.389936	5.389265	5.095353	6.794431	7.36177	0.465233231	8.73E-02	8.71E-02	3.924487615
4732	AKNAD1	4.639409	3.770995	2.379345	5.743334	5.920411	4.562324	0.451533984	9.27E-02	9.53E-02	3.924040163
4733	MALAT1	10.755533	10.402715	11.536105	12.665348	12.72753	13.221007	0.547007837	6.42E-02	5.45E-02	3.923109867
4734	ARHGEF17	5.491121	5.297868	6.175931	7.70315	7.269549	7.611911	0.531213975	6.77E-02	5.93E-02	3.922249255
4735	FRMD6-AS1	6.054828	5.661685	6.012527	7.631894	7.96603	8.906373	0.622087085	5.38E-02	3.92E-02	3.918249241
4736	CCDC28A	5.897292	4.389936	5.217616	7.30543	7.187136	6.942983	0.537531932	6.63E-02	5.73E-02	3.916379112
4737	RSBN1	6.306772	3.360637	6.326717	8.139755	8.296229	7.46072	0.620213272	5.40E-02	3.94E-02	3.916354682
4738	GMPR2	5.779429	5.195784	6.054038	7.748771	7.942653	7.695565	0.606714338	5.54E-02	4.15E-02	3.915893432
4739	HEY2	4.682076	5.43468	5.225216	8.316805	6.774676	6.649696	0.559840282	6.19E-02	5.12E-02	3.911221971
4740	SLX4	4.263463	2.023048	4.754917	4.739845	5.936219	6.722123	0.498762251	7.62E-02	7.11E-02	3.910101085
4741	ANAPC13	7.021395	5.487673	4.754917	8.641022	8.350533	6.722123	0.521207994	7.02E-02	6.25E-02	3.910101085
4742	CNPY4	5.897292	2.809601	4.754917	6.244586	7.174648	6.722123	0.533999708	6.70E-02	5.83E-02	3.910101085
4743	CASC2	2.201691	2.023048	2.165421	6.283686	4.131418	2.921909	0.549552884	6.39E-02	5.39E-02	3.906827387
4744	EXOC6	1.874444	2.406905	2.165421	6.811341	4.131418	2.921909	0.56343338	6.13E-02	5.03E-02	3.906827387
4745	ITGBL1	2.201691	2.023048	2.165421	5.743334	4.131418	3.630092	0.612987097	5.47E-02	4.05E-02	3.906827387
4746	ANAPC5	7.814275	7.152299	7.056312	8.346785	9.1177	10.27958	0.496731554	7.68E-02	7.19E-02	3.905214799
4747	AKR1A1	7.730559	6.139057	6.031658	7.995811	8.220489	8.771488	0.443306007	9.59E-02	0.100302144	3.901837459
4748	PPP2R4	5.328526	4.830496	2.995681	6.396698	7.292524	5.882028	0.528191201	6.84E-02	6.03E-02	3.901416416
4749	WAC	6.736762	5.362142	7.030042	8.700282	8.777924	8.503924	0.6092432	5.51E-02	4.11E-02	3.900125105
4750	HCAR1	1.874444	3.32135	2.379345	4.341916	4.131418	4.790662	0.513138518	7.23E-02	6.55E-02	3.897561077
4751	PHACTR2	7.563198	6.092406	6.737132	8.033165	9.524361	9.494312	0.572131382	6.00E-02	4.84E-02	3.89375811
4752	ARMC1	5.779429	5.43468	3.324375	7.70315	7.292524	7.395512	0.653370237	5.12E-02	3.46E-02	3.892864931
4753	HOXA2	1.874444	3.360637	2.379345	5.320955	5.317867	3.630092	0.562786738	6.14E-02	5.05E-02	3.891477272
4754	RELN	3.024504	3.360637	4.285996	5.320955	9.237827	4.476242	0.587735386	5.76E-02	4.50E-02	3.891477272
4755	CFB	6.736762	4.413323	4.754917	8.087444	6.373501	8.622681	0.566846512	6.09E-02	4.96E-02	3.891100309
4756	STAT2	4.815804	2.406905	4.754917	5.743334	6.774676	6.195186	0.55078353	6.37E-02	5.36E-02	3.887579193
4757	ANKRD45	5.744513	5.297868	6.031658	6.544171	7.989035	7.825039	0.471819888	8.50E-02	8.36E-02	3.883553657
4758	DNAH5	1.874444	3.360637	2.165421	4.802615	5.317867	3.676349	0.547588956	6.42E-02	5.43E-02	3.883155673
4759	TET1	2.993831	2.406905	3.935222	5.891233	5.509998	3.630092	0.467872114	8.63E-02	8.57E-02	3.879878665
4760	CELF2	7.373845	5.297868	7.339085	8.239009	9.064538	9.329475	0.55326084	6.31E-02	5.29E-02	3.878852868
4761	B3GNT5	3.350997	3.872014	2.995681	5.448591	5.306419	5.091834	0.53542964	6.67E-02	5.79E-02	3.878295181
4762	TNFSF10	4.743564	5.340619	6.326717	8.270632	6.861783	7.291822	0.52050083	7.03E-02	6.28E-02	3.86696709
4763	NAA50	8.03971	6.957749	7.997641	9.284314	9.524361	9.990307	0.531621372	6.76E-02	5.92E-02	3.865344686
4764	EGLN1	6.417969	4.830496	6.410545	7.42265	8.36819	7.218312	0.461446908	8.89E-02	8.92E-02	3.864336789
4765	NAA38	7.563198	6.732825	6.450701	8.488001	8.682351	8.986077	0.501870931	7.55E-02	6.99E-02	3.862476781
4766	IRS2	7.980539	7.615377	8.685452	9.929368	10.334422	9.60665	0.516484689	7.14E-02	6.43E-02	3.860608505
4767	ESAM	6.846868	3.770995	5.389265	7.33564	6.237456	8.579284	0.471376966	8.51E-02	8.38E-02	3.854047919
4768	MOB3B	6.736762	4.911517	6.410545	6.857154	8.724089	7.920856	0.452601044	9.24E-02	9.47E-02	3.852080174
4769	ZNF398	2.201691	4.413323	4.449894	6.395481	5.317867	5.091834	0.46963936	8.57E-02	8.47E-02	3.851944106
4770	GPANK1	6.417969	4.750708	6.012527	7.957464	7.89473	8.232333	0.615000146	5.45E-02	4.02E-02	3.850211746
4771	C2orf88	2.201691	4.389936	4.508334	6.857154	6.043524	4.146207	0.458033216	9.03E-02	9.13E-02	3.849088371
4772	FGB	2.201691	2.023048	2.379345	2.820813	5.509998	4.146207	0.487930246	7.96E-02	7.59E-02	3.849088371
4773	SPRYD7	6.648293	4.830496	5.609945	6.960054	6.774676	9.02972	0.458838792	8.99E-02	9.06E-02	3.848191229
4774	SYTL4	4.263463	3.360637	4.285996	7.33564	6.205902	4.562324	0.504797701	7.46E-02	6.88E-02	3.843549087
4775	SSNA1	6.344798	6.092406	5.018694	6.960054	7.53715	8.678584	0.491742746	7.84E-02	7.41E-02	3.840674143
4776	KCMF1	6.846868	7.152299	7.056312	9.02165	8.804107	8.997112	0.57516633	5.96E-02	4.78E-02	3.839185479
4777	PPP2R3A	6.617556	6.904719	6.282905	7.70315	8.842512	8.705744	0.500025195	7.59E-02	7.07E-02	3.83119117
4778	MGAT4A	4.682076	4.351315	4.449894	7.957464	5.857745	6.385515	0.579004903	5.89E-02	4.69E-02	3.825427973
